variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v21_zero_shot_cot_yesno,0.0,000010101,yesyesyesyesnoyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,000010110,yesyesyesyesnoyesnonoyes,3,1
v21_zero_shot_cot_yesno,0.0,000010111,yesyesyesyesnoyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,000011000,yesyesyesyesnonoyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,000011001,yesyesyesyesnonoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,000011010,yesyesyesyesnonoyesnoyes,3,0
v21_zero_shot_cot_yesno,0.0,000011011,yesyesyesyesnonoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,000011100,yesyesyesyesnononoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,000011101,yesyesyesyesnononoyesno,4,1
v21_zero_shot_cot_yesno,0.0,000011110,yesyesyesyesnonononoyes,4,0
v21_zero_shot_cot_yesno,0.0,000011111,yesyesyesyesnonononono,5,0
v21_zero_shot_cot_yesno,0.0,000100000,yesyesyesnoyesyesyesyesyes,1,1
v21_zero_shot_cot_yesno,0.0,000100001,yesyesyesnoyesyesyesyesno,2,1
v21_zero_shot_cot_yesno,0.0,000100010,yesyesyesnoyesyesyesnoyes,2,1
v21_zero_shot_cot_yesno,0.0,000100011,yesyesyesnoyesyesyesnono,3,1
v21_zero_shot_cot_yesno,0.0,000100100,yesyesyesnoyesyesnoyesyes,2,1
v21_zero_shot_cot_yesno,0.0,000100101,yesyesyesnoyesyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,000100110,yesyesyesnoyesyesnonoyes,3,1
v21_zero_shot_cot_yesno,0.0,000100111,yesyesyesnoyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,000101000,yesyesyesnoyesnoyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,000101001,yesyesyesnoyesnoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,000101010,yesyesyesnoyesnoyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,000101011,yesyesyesnoyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,000101100,yesyesyesnoyesnonoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,000101101,yesyesyesnoyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,000101110,yesyesyesnoyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,000101111,yesyesyesnoyesnononono,5,1
v21_zero_shot_cot_yesno,0.0,000110000,yesyesyesnonoyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,000110001,yesyesyesnonoyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,000110010,yesyesyesnonoyesyesnoyes,3,0
v21_zero_shot_cot_yesno,0.0,000110011,yesyesyesnonoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,000110100,yesyesyesnonoyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,000110101,yesyesyesnonoyesnoyesno,4,0
v21_zero_shot_cot_yesno,0.0,000110110,yesyesyesnonoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,000110111,yesyesyesnonoyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,000111000,yesyesyesnononoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,000111001,yesyesyesnononoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,000111010,yesyesyesnononoyesnoyes,4,0
v21_zero_shot_cot_yesno,0.0,000111011,yesyesyesnononoyesnono,5,0
v21_zero_shot_cot_yesno,0.0,000111100,yesyesyesnonononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,000111101,yesyesyesnonononoyesno,5,0
v21_zero_shot_cot_yesno,0.0,000111110,yesyesyesnononononoyes,5,1
v21_zero_shot_cot_yesno,0.0,000111111,yesyesyesnononononono,6,0
v21_zero_shot_cot_yesno,0.0,001000000,yesyesnoyesyesyesyesyesyes,1,1
v21_zero_shot_cot_yesno,0.0,001000001,yesyesnoyesyesyesyesyesno,2,1
v21_zero_shot_cot_yesno,0.0,001000010,yesyesnoyesyesyesyesnoyes,2,1
v21_zero_shot_cot_yesno,0.0,001000011,yesyesnoyesyesyesyesnono,3,1
v21_zero_shot_cot_yesno,0.0,001000100,yesyesnoyesyesyesnoyesyes,2,1
v21_zero_shot_cot_yesno,0.0,001000101,yesyesnoyesyesyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,001000110,yesyesnoyesyesyesnonoyes,3,1
v21_zero_shot_cot_yesno,0.0,001000111,yesyesnoyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,001001000,yesyesnoyesyesnoyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,001001001,yesyesnoyesyesnoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,001001010,yesyesnoyesyesnoyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,001001011,yesyesnoyesyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,001001100,yesyesnoyesyesnonoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,001001101,yesyesnoyesyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,001001110,yesyesnoyesyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,001001111,yesyesnoyesyesnononono,5,1
v21_zero_shot_cot_yesno,0.0,001010000,yesyesnoyesnoyesyesyesyes,2,0
v21_zero_shot_cot_yesno,0.0,001010001,yesyesnoyesnoyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,001010010,yesyesnoyesnoyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,001010011,yesyesnoyesnoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,001010100,yesyesnoyesnoyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,001010101,yesyesnoyesnoyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,001010110,yesyesnoyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,001010111,yesyesnoyesnoyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,001011000,yesyesnoyesnonoyesyesyes,3,0
v21_zero_shot_cot_yesno,0.0,001011001,yesyesnoyesnonoyesyesno,4,0
v21_zero_shot_cot_yesno,0.0,001011010,yesyesnoyesnonoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,001011011,yesyesnoyesnonoyesnono,5,0
v21_zero_shot_cot_yesno,0.0,001011100,yesyesnoyesnononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001011101,yesyesnoyesnononoyesno,5,0
v21_zero_shot_cot_yesno,0.0,001011110,yesyesnoyesnonononoyes,5,0
v21_zero_shot_cot_yesno,0.0,001011111,yesyesnoyesnonononono,6,0
v21_zero_shot_cot_yesno,0.0,001100000,yesyesnonoyesyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,001100001,yesyesnonoyesyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,001100010,yesyesnonoyesyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,001100011,yesyesnonoyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,001100100,yesyesnonoyesyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,001100101,yesyesnonoyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,001100110,yesyesnonoyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,001100111,yesyesnonoyesyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,001101000,yesyesnonoyesnoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,001101001,yesyesnonoyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,001101010,yesyesnonoyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,001101011,yesyesnonoyesnoyesnono,5,1
v21_zero_shot_cot_yesno,0.0,001101100,yesyesnonoyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001101101,yesyesnonoyesnonoyesno,5,1
v21_zero_shot_cot_yesno,0.0,001101110,yesyesnonoyesnononoyes,5,1
v21_zero_shot_cot_yesno,0.0,001101111,yesyesnonoyesnononono,6,0
v21_zero_shot_cot_yesno,0.0,001110000,yesyesnononoyesyesyesyes,3,0
v21_zero_shot_cot_yesno,0.0,001110001,yesyesnononoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,001110010,yesyesnononoyesyesnoyes,4,0
v21_zero_shot_cot_yesno,0.0,001110011,yesyesnononoyesyesnono,5,0
v21_zero_shot_cot_yesno,0.0,001110100,yesyesnononoyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001110101,yesyesnononoyesnoyesno,5,0
v21_zero_shot_cot_yesno,0.0,001110110,yesyesnononoyesnonoyes,5,0
v21_zero_shot_cot_yesno,0.0,001110111,yesyesnononoyesnonono,6,0
v21_zero_shot_cot_yesno,0.0,001111000,yesyesnonononoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001111001,yesyesnonononoyesyesno,5,0
v21_zero_shot_cot_yesno,0.0,001111010,yesyesnonononoyesnoyes,5,0
v21_zero_shot_cot_yesno,0.0,001111011,yesyesnonononoyesnono,6,0
v21_zero_shot_cot_yesno,0.0,001111100,yesyesnononononoyesyes,5,0
v21_zero_shot_cot_yesno,0.0,001111101,yesyesnononononoyesno,6,0
v21_zero_shot_cot_yesno,0.0,001111110,yesyesnonononononoyes,6,0
v21_zero_shot_cot_yesno,0.0,001111111,yesyesnonononononono,7,0
v21_zero_shot_cot_yesno,0.0,010000000,yesnoyesyesyesyesyesyesyes,1,1
v21_zero_shot_cot_yesno,0.0,010000001,yesnoyesyesyesyesyesyesno,2,1
v21_zero_shot_cot_yesno,0.0,010000010,yesnoyesyesyesyesyesnoyes,2,1
v21_zero_shot_cot_yesno,0.0,010000011,yesnoyesyesyesyesyesnono,3,1
v21_zero_shot_cot_yesno,0.0,010000100,yesnoyesyesyesyesnoyesyes,2,1
v21_zero_shot_cot_yesno,0.0,010000101,yesnoyesyesyesyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,010000110,yesnoyesyesyesyesnonoyes,3,1
v21_zero_shot_cot_yesno,0.0,010000111,yesnoyesyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,010001000,yesnoyesyesyesnoyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,010001001,yesnoyesyesyesnoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,010001010,yesnoyesyesyesnoyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,010001011,yesnoyesyesyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,010001100,yesnoyesyesyesnonoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,010001101,yesnoyesyesyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,010001110,yesnoyesyesyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,010001111,yesnoyesyesyesnononono,5,1
v21_zero_shot_cot_yesno,0.0,010010000,yesnoyesyesnoyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,010010001,yesnoyesyesnoyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,010010010,yesnoyesyesnoyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,010010011,yesnoyesyesnoyesyesnono,4,0
v21_zero_shot_cot_yesno,0.0,010010100,yesnoyesyesnoyesnoyesyes,3,0
v21_zero_shot_cot_yesno,0.0,010010101,yesnoyesyesnoyesnoyesno,4,0
v21_zero_shot_cot_yesno,0.0,010010110,yesnoyesyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,010010111,yesnoyesyesnoyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,010011000,yesnoyesyesnonoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,010011001,yesnoyesyesnonoyesyesno,4,0
v21_zero_shot_cot_yesno,0.0,010011010,yesnoyesyesnonoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,010011011,yesnoyesyesnonoyesnono,5,0
v21_zero_shot_cot_yesno,0.0,010011100,yesnoyesyesnononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010011101,yesnoyesyesnononoyesno,5,1
v21_zero_shot_cot_yesno,0.0,010011110,yesnoyesyesnonononoyes,5,1
v21_zero_shot_cot_yesno,0.0,010011111,yesnoyesyesnonononono,6,0
v21_zero_shot_cot_yesno,0.0,010100000,yesnoyesnoyesyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,010100001,yesnoyesnoyesyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,010100010,yesnoyesnoyesyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,010100011,yesnoyesnoyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,010100100,yesnoyesnoyesyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,010100101,yesnoyesnoyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,010100110,yesnoyesnoyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,010100111,yesnoyesnoyesyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,010101000,yesnoyesnoyesnoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,010101001,yesnoyesnoyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,010101010,yesnoyesnoyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,010101011,yesnoyesnoyesnoyesnono,5,1
v21_zero_shot_cot_yesno,0.0,010101100,yesnoyesnoyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010101101,yesnoyesnoyesnonoyesno,5,1
v21_zero_shot_cot_yesno,0.0,010101110,yesnoyesnoyesnononoyes,5,1
v21_zero_shot_cot_yesno,0.0,010101111,yesnoyesnoyesnononono,6,1
v21_zero_shot_cot_yesno,0.0,010110000,yesnoyesnonoyesyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,010110001,yesnoyesnonoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,010110010,yesnoyesnonoyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,010110011,yesnoyesnonoyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,010110100,yesnoyesnonoyesnoyesyes,4,0
v21_zero_shot_cot_yesno,0.0,010110101,yesnoyesnonoyesnoyesno,5,0
v21_zero_shot_cot_yesno,0.0,010110110,yesnoyesnonoyesnonoyes,5,0
v21_zero_shot_cot_yesno,0.0,010110111,yesnoyesnonoyesnonono,6,0
v21_zero_shot_cot_yesno,0.0,010111000,yesnoyesnononoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010111001,yesnoyesnononoyesyesno,5,0
v21_zero_shot_cot_yesno,0.0,010111010,yesnoyesnononoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,010111011,yesnoyesnononoyesnono,6,1
v21_zero_shot_cot_yesno,0.0,010111100,yesnoyesnonononoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,010111101,yesnoyesnonononoyesno,6,0
v21_zero_shot_cot_yesno,0.0,010111110,yesnoyesnononononoyes,6,0
v21_zero_shot_cot_yesno,0.0,010111111,yesnoyesnononononono,7,0
v21_zero_shot_cot_yesno,0.0,011000000,yesnonoyesyesyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,011000001,yesnonoyesyesyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,011000010,yesnonoyesyesyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,011000011,yesnonoyesyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,011000100,yesnonoyesyesyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,011000101,yesnonoyesyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,011000110,yesnonoyesyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,011000111,yesnonoyesyesyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,011001000,yesnonoyesyesnoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,011001001,yesnonoyesyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,011001010,yesnonoyesyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,011001011,yesnonoyesyesnoyesnono,5,1
v21_zero_shot_cot_yesno,0.0,011001100,yesnonoyesyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011001101,yesnonoyesyesnonoyesno,5,0
v21_zero_shot_cot_yesno,0.0,011001110,yesnonoyesyesnononoyes,5,1
v21_zero_shot_cot_yesno,0.0,011001111,yesnonoyesyesnononono,6,1
v21_zero_shot_cot_yesno,0.0,011010000,yesnonoyesnoyesyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,011010001,yesnonoyesnoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,011010010,yesnonoyesnoyesyesnoyes,4,0
v21_zero_shot_cot_yesno,0.0,011010011,yesnonoyesnoyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,011010100,yesnonoyesnoyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011010101,yesnonoyesnoyesnoyesno,5,0
v21_zero_shot_cot_yesno,0.0,011010110,yesnonoyesnoyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,011010111,yesnonoyesnoyesnonono,6,1
v21_zero_shot_cot_yesno,0.0,011011000,yesnonoyesnonoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011011001,yesnonoyesnonoyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,011011010,yesnonoyesnonoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,011011011,yesnonoyesnonoyesnono,6,0
v21_zero_shot_cot_yesno,0.0,011011100,yesnonoyesnononoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011011101,yesnonoyesnononoyesno,6,0
v21_zero_shot_cot_yesno,0.0,011011110,yesnonoyesnonononoyes,6,0
v21_zero_shot_cot_yesno,0.0,011011111,yesnonoyesnonononono,7,0
v21_zero_shot_cot_yesno,0.0,011100000,yesnononoyesyesyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,011100001,yesnononoyesyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,011100010,yesnononoyesyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,011100011,yesnononoyesyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,011100100,yesnononoyesyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011100101,yesnononoyesyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,011100110,yesnononoyesyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,011100111,yesnononoyesyesnonono,6,0
v21_zero_shot_cot_yesno,0.0,011101000,yesnononoyesnoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011101001,yesnononoyesnoyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,011101010,yesnononoyesnoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,011101011,yesnononoyesnoyesnono,6,1
v21_zero_shot_cot_yesno,0.0,011101100,yesnononoyesnonoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011101101,yesnononoyesnonoyesno,6,0
v21_zero_shot_cot_yesno,0.0,011101110,yesnononoyesnononoyes,6,0
v21_zero_shot_cot_yesno,0.0,011101111,yesnononoyesnononono,7,0
v21_zero_shot_cot_yesno,0.0,011110000,yesnonononoyesyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011110001,yesnonononoyesyesyesno,5,0
v21_zero_shot_cot_yesno,0.0,011110010,yesnonononoyesyesnoyes,5,0
v21_zero_shot_cot_yesno,0.0,011110011,yesnonononoyesyesnono,6,0
v21_zero_shot_cot_yesno,0.0,011110100,yesnonononoyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011110101,yesnonononoyesnoyesno,6,0
v21_zero_shot_cot_yesno,0.0,011110110,yesnonononoyesnonoyes,6,0
v21_zero_shot_cot_yesno,0.0,011110111,yesnonononoyesnonono,7,0
v21_zero_shot_cot_yesno,0.0,011111000,yesnononononoyesyesyes,5,0
v21_zero_shot_cot_yesno,0.0,011111001,yesnononononoyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,011111010,yesnononononoyesnoyes,6,0
v21_zero_shot_cot_yesno,0.0,011111011,yesnononononoyesnono,7,0
v21_zero_shot_cot_yesno,0.0,011111100,yesnonononononoyesyes,6,0
v21_zero_shot_cot_yesno,0.0,011111101,yesnonononononoyesno,7,0
v21_zero_shot_cot_yesno,0.0,011111110,yesnononononononoyes,7,0
v21_zero_shot_cot_yesno,0.0,011111111,yesnononononononono,8,0
v21_zero_shot_cot_yesno,0.0,100000000,noyesyesyesyesyesyesyesyes,1,1
v21_zero_shot_cot_yesno,0.0,100000001,noyesyesyesyesyesyesyesno,2,1
v21_zero_shot_cot_yesno,0.0,100000010,noyesyesyesyesyesyesnoyes,2,1
v21_zero_shot_cot_yesno,0.0,100000011,noyesyesyesyesyesyesnono,3,1
v21_zero_shot_cot_yesno,0.0,100000100,noyesyesyesyesyesnoyesyes,2,1
v21_zero_shot_cot_yesno,0.0,100000101,noyesyesyesyesyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,100000110,noyesyesyesyesyesnonoyes,3,1
v21_zero_shot_cot_yesno,0.0,100000111,noyesyesyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,100001000,noyesyesyesyesnoyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,100001001,noyesyesyesyesnoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,100001010,noyesyesyesyesnoyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,100001011,noyesyesyesyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,100001100,noyesyesyesyesnonoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100001101,noyesyesyesyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,100001110,noyesyesyesyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,100001111,noyesyesyesyesnononono,5,1
v21_zero_shot_cot_yesno,0.0,100010000,noyesyesyesnoyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,100010001,noyesyesyesnoyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,100010010,noyesyesyesnoyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,100010011,noyesyesyesnoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,100010100,noyesyesyesnoyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100010101,noyesyesyesnoyesnoyesno,4,0
v21_zero_shot_cot_yesno,0.0,100010110,noyesyesyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,100010111,noyesyesyesnoyesnonono,5,0
v21_zero_shot_cot_yesno,0.0,100011000,noyesyesyesnonoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100011001,noyesyesyesnonoyesyesno,4,0
v21_zero_shot_cot_yesno,0.0,100011010,noyesyesyesnonoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,100011011,noyesyesyesnonoyesnono,5,0
v21_zero_shot_cot_yesno,0.0,100011100,noyesyesyesnononoyesyes,4,0
v21_zero_shot_cot_yesno,0.0,100011101,noyesyesyesnononoyesno,5,0
v21_zero_shot_cot_yesno,0.0,100011110,noyesyesyesnonononoyes,5,0
v21_zero_shot_cot_yesno,0.0,100011111,noyesyesyesnonononono,6,0
v21_zero_shot_cot_yesno,0.0,100100000,noyesyesnoyesyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,100100001,noyesyesnoyesyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,100100010,noyesyesnoyesyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,100100011,noyesyesnoyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,100100100,noyesyesnoyesyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100100101,noyesyesnoyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,100100110,noyesyesnoyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,100100111,noyesyesnoyesyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,100101000,noyesyesnoyesnoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100101001,noyesyesnoyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,100101010,noyesyesnoyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,100101011,noyesyesnoyesnoyesnono,5,1
v21_zero_shot_cot_yesno,0.0,100101100,noyesyesnoyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100101101,noyesyesnoyesnonoyesno,5,1
v21_zero_shot_cot_yesno,0.0,100101110,noyesyesnoyesnononoyes,5,1
v21_zero_shot_cot_yesno,0.0,100101111,noyesyesnoyesnononono,6,1
v21_zero_shot_cot_yesno,0.0,100110000,noyesyesnonoyesyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100110001,noyesyesnonoyesyesyesno,4,0
v21_zero_shot_cot_yesno,0.0,100110010,noyesyesnonoyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,100110011,noyesyesnonoyesyesnono,5,0
v21_zero_shot_cot_yesno,0.0,100110100,noyesyesnonoyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100110101,noyesyesnonoyesnoyesno,5,0
v21_zero_shot_cot_yesno,0.0,100110110,noyesyesnonoyesnonoyes,5,0
v21_zero_shot_cot_yesno,0.0,100110111,noyesyesnonoyesnonono,6,0
v21_zero_shot_cot_yesno,0.0,100111000,noyesyesnononoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100111001,noyesyesnononoyesyesno,5,0
