variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v21_zero_shot_cot_yesno,0.0,001000010,nonoyesnonononoyesno,2,0
v21_zero_shot_cot_yesno,0.0,001000011,nonoyesnonononoyesyes,3,0
v21_zero_shot_cot_yesno,0.0,001000100,nonoyesnononoyesnono,2,0
v21_zero_shot_cot_yesno,0.0,001000101,nonoyesnononoyesnoyes,3,0
v21_zero_shot_cot_yesno,0.0,001000110,nonoyesnononoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,001000111,nonoyesnononoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001001000,nonoyesnonoyesnonono,2,1
v21_zero_shot_cot_yesno,0.0,001001001,nonoyesnonoyesnonoyes,3,0
v21_zero_shot_cot_yesno,0.0,001001010,nonoyesnonoyesnoyesno,3,0
v21_zero_shot_cot_yesno,0.0,001001011,nonoyesnonoyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001001100,nonoyesnonoyesyesnono,3,0
v21_zero_shot_cot_yesno,0.0,001001101,nonoyesnonoyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,001001110,nonoyesnonoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,001001111,nonoyesnonoyesyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,001010000,nonoyesnoyesnononono,2,0
v21_zero_shot_cot_yesno,0.0,001010001,nonoyesnoyesnononoyes,3,0
v21_zero_shot_cot_yesno,0.0,001010010,nonoyesnoyesnonoyesno,3,1
v21_zero_shot_cot_yesno,0.0,001010011,nonoyesnoyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001010100,nonoyesnoyesnoyesnono,3,1
v21_zero_shot_cot_yesno,0.0,001010101,nonoyesnoyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,001010110,nonoyesnoyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,001010111,nonoyesnoyesnoyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,001011000,nonoyesnoyesyesnonono,3,0
v21_zero_shot_cot_yesno,0.0,001011001,nonoyesnoyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,001011010,nonoyesnoyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,001011011,nonoyesnoyesyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,001011100,nonoyesnoyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,001011101,nonoyesnoyesyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,001011110,nonoyesnoyesyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,001011111,nonoyesnoyesyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,001100000,nonoyesyesnonononono,2,0
v21_zero_shot_cot_yesno,0.0,001100001,nonoyesyesnonononoyes,3,0
v21_zero_shot_cot_yesno,0.0,001100010,nonoyesyesnononoyesno,3,0
v21_zero_shot_cot_yesno,0.0,001100011,nonoyesyesnononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,001100100,nonoyesyesnonoyesnono,3,0
v21_zero_shot_cot_yesno,0.0,001100101,nonoyesyesnonoyesnoyes,4,0
v21_zero_shot_cot_yesno,0.0,001100110,nonoyesyesnonoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,001100111,nonoyesyesnonoyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,001101000,nonoyesyesnoyesnonono,3,0
v21_zero_shot_cot_yesno,0.0,001101001,nonoyesyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,001101010,nonoyesyesnoyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,001101011,nonoyesyesnoyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,001101100,nonoyesyesnoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,001101101,nonoyesyesnoyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,001101110,nonoyesyesnoyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,001101111,nonoyesyesnoyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,001110000,nonoyesyesyesnononono,3,0
v21_zero_shot_cot_yesno,0.0,001110001,nonoyesyesyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,001110010,nonoyesyesyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,001110011,nonoyesyesyesnonoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,001110100,nonoyesyesyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,001110101,nonoyesyesyesnoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,001110110,nonoyesyesyesnoyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,001110111,nonoyesyesyesnoyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,001111000,nonoyesyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,001111001,nonoyesyesyesyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,001111010,nonoyesyesyesyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,001111011,nonoyesyesyesyesnoyesyes,6,1
v21_zero_shot_cot_yesno,0.0,001111100,nonoyesyesyesyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,001111101,nonoyesyesyesyesyesnoyes,6,1
v21_zero_shot_cot_yesno,0.0,001111110,nonoyesyesyesyesyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,001111111,nonoyesyesyesyesyesyesyes,7,1
v21_zero_shot_cot_yesno,0.0,010000000,noyesnonononononono,1,0
v21_zero_shot_cot_yesno,0.0,010000001,noyesnonononononoyes,2,0
v21_zero_shot_cot_yesno,0.0,010000010,noyesnononononoyesno,2,1
v21_zero_shot_cot_yesno,0.0,010000011,noyesnononononoyesyes,3,0
v21_zero_shot_cot_yesno,0.0,010000100,noyesnonononoyesnono,2,1
v21_zero_shot_cot_yesno,0.0,010000101,noyesnonononoyesnoyes,3,0
v21_zero_shot_cot_yesno,0.0,010000110,noyesnonononoyesyesno,3,0
v21_zero_shot_cot_yesno,0.0,010000111,noyesnonononoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010001000,noyesnononoyesnonono,2,0
v21_zero_shot_cot_yesno,0.0,010001001,noyesnononoyesnonoyes,3,0
v21_zero_shot_cot_yesno,0.0,010001010,noyesnononoyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,010001011,noyesnononoyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010001100,noyesnononoyesyesnono,3,0
v21_zero_shot_cot_yesno,0.0,010001101,noyesnononoyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,010001110,noyesnononoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,010001111,noyesnononoyesyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,010010000,noyesnonoyesnononono,2,1
v21_zero_shot_cot_yesno,0.0,010010001,noyesnonoyesnononoyes,3,1
v21_zero_shot_cot_yesno,0.0,010010010,noyesnonoyesnonoyesno,3,1
v21_zero_shot_cot_yesno,0.0,010010011,noyesnonoyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010010100,noyesnonoyesnoyesnono,3,1
v21_zero_shot_cot_yesno,0.0,010010101,noyesnonoyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,010010110,noyesnonoyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,010010111,noyesnonoyesnoyesyesyes,5,0
v21_zero_shot_cot_yesno,0.0,010011000,noyesnonoyesyesnonono,3,1
v21_zero_shot_cot_yesno,0.0,010011001,noyesnonoyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,010011010,noyesnonoyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,010011011,noyesnonoyesyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,010011100,noyesnonoyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,010011101,noyesnonoyesyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,010011110,noyesnonoyesyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,010011111,noyesnonoyesyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,010100000,noyesnoyesnonononono,2,0
v21_zero_shot_cot_yesno,0.0,010100001,noyesnoyesnonononoyes,3,0
v21_zero_shot_cot_yesno,0.0,010100010,noyesnoyesnononoyesno,3,1
v21_zero_shot_cot_yesno,0.0,010100011,noyesnoyesnononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,010100100,noyesnoyesnonoyesnono,3,1
v21_zero_shot_cot_yesno,0.0,010100101,noyesnoyesnonoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,010100110,noyesnoyesnonoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,010100111,noyesnoyesnonoyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,010101000,noyesnoyesnoyesnonono,3,1
v21_zero_shot_cot_yesno,0.0,010101001,noyesnoyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,010101010,noyesnoyesnoyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,010101011,noyesnoyesnoyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,010101100,noyesnoyesnoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,010101101,noyesnoyesnoyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,010101110,noyesnoyesnoyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,010101111,noyesnoyesnoyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,010110000,noyesnoyesyesnononono,3,0
v21_zero_shot_cot_yesno,0.0,010110001,noyesnoyesyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,010110010,noyesnoyesyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,010110011,noyesnoyesyesnonoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,010110100,noyesnoyesyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,010110101,noyesnoyesyesnoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,010110110,noyesnoyesyesnoyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,010110111,noyesnoyesyesnoyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,010111000,noyesnoyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,010111001,noyesnoyesyesyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,010111010,noyesnoyesyesyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,010111011,noyesnoyesyesyesnoyesyes,6,1
v21_zero_shot_cot_yesno,0.0,010111100,noyesnoyesyesyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,010111101,noyesnoyesyesyesyesnoyes,6,1
v21_zero_shot_cot_yesno,0.0,010111110,noyesnoyesyesyesyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,010111111,noyesnoyesyesyesyesyesyes,7,1
v21_zero_shot_cot_yesno,0.0,011000000,noyesyesnononononono,2,0
v21_zero_shot_cot_yesno,0.0,011000001,noyesyesnononononoyes,3,0
v21_zero_shot_cot_yesno,0.0,011000010,noyesyesnonononoyesno,3,0
v21_zero_shot_cot_yesno,0.0,011000011,noyesyesnonononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,011000100,noyesyesnononoyesnono,3,0
v21_zero_shot_cot_yesno,0.0,011000101,noyesyesnononoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,011000110,noyesyesnononoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,011000111,noyesyesnononoyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011001000,noyesyesnonoyesnonono,3,1
v21_zero_shot_cot_yesno,0.0,011001001,noyesyesnonoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,011001010,noyesyesnonoyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,011001011,noyesyesnonoyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011001100,noyesyesnonoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,011001101,noyesyesnonoyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,011001110,noyesyesnonoyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,011001111,noyesyesnonoyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,011010000,noyesyesnoyesnononono,3,1
v21_zero_shot_cot_yesno,0.0,011010001,noyesyesnoyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,011010010,noyesyesnoyesnonoyesno,4,1
v21_zero_shot_cot_yesno,0.0,011010011,noyesyesnoyesnonoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011010100,noyesyesnoyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,011010101,noyesyesnoyesnoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,011010110,noyesyesnoyesnoyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,011010111,noyesyesnoyesnoyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,011011000,noyesyesnoyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,011011001,noyesyesnoyesyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,011011010,noyesyesnoyesyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,011011011,noyesyesnoyesyesnoyesyes,6,1
v21_zero_shot_cot_yesno,0.0,011011100,noyesyesnoyesyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,011011101,noyesyesnoyesyesyesnoyes,6,1
v21_zero_shot_cot_yesno,0.0,011011110,noyesyesnoyesyesyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,011011111,noyesyesnoyesyesyesyesyes,7,1
v21_zero_shot_cot_yesno,0.0,011100000,noyesyesyesnonononono,3,1
v21_zero_shot_cot_yesno,0.0,011100001,noyesyesyesnonononoyes,4,1
v21_zero_shot_cot_yesno,0.0,011100010,noyesyesyesnononoyesno,4,1
v21_zero_shot_cot_yesno,0.0,011100011,noyesyesyesnononoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,011100100,noyesyesyesnonoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,011100101,noyesyesyesnonoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,011100110,noyesyesyesnonoyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,011100111,noyesyesyesnonoyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,011101000,noyesyesyesnoyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,011101001,noyesyesyesnoyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,011101010,noyesyesyesnoyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,011101011,noyesyesyesnoyesnoyesyes,6,1
v21_zero_shot_cot_yesno,0.0,011101100,noyesyesyesnoyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,011101101,noyesyesyesnoyesyesnoyes,6,1
v21_zero_shot_cot_yesno,0.0,011101110,noyesyesyesnoyesyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,011101111,noyesyesyesnoyesyesyesyes,7,1
v21_zero_shot_cot_yesno,0.0,011110000,noyesyesyesyesnononono,4,1
v21_zero_shot_cot_yesno,0.0,011110001,noyesyesyesyesnononoyes,5,1
v21_zero_shot_cot_yesno,0.0,011110010,noyesyesyesyesnonoyesno,5,1
v21_zero_shot_cot_yesno,0.0,011110011,noyesyesyesyesnonoyesyes,6,1
v21_zero_shot_cot_yesno,0.0,011110100,noyesyesyesyesnoyesnono,5,1
v21_zero_shot_cot_yesno,0.0,011110101,noyesyesyesyesnoyesnoyes,6,1
v21_zero_shot_cot_yesno,0.0,011110110,noyesyesyesyesnoyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,011110111,noyesyesyesyesnoyesyesyes,7,1
v21_zero_shot_cot_yesno,0.0,011111000,noyesyesyesyesyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,011111001,noyesyesyesyesyesnonoyes,6,1
v21_zero_shot_cot_yesno,0.0,011111010,noyesyesyesyesyesnoyesno,6,1
v21_zero_shot_cot_yesno,0.0,011111011,noyesyesyesyesyesnoyesyes,7,1
v21_zero_shot_cot_yesno,0.0,011111100,noyesyesyesyesyesyesnono,6,1
v21_zero_shot_cot_yesno,0.0,011111101,noyesyesyesyesyesyesnoyes,7,1
v21_zero_shot_cot_yesno,0.0,011111110,noyesyesyesyesyesyesyesno,7,1
v21_zero_shot_cot_yesno,0.0,011111111,noyesyesyesyesyesyesyesyes,8,1
v21_zero_shot_cot_yesno,0.0,100000000,yesnononononononono,1,1
v21_zero_shot_cot_yesno,0.0,100000001,yesnononononononoyes,2,0
v21_zero_shot_cot_yesno,0.0,100000010,yesnonononononoyesno,2,0
v21_zero_shot_cot_yesno,0.0,100000011,yesnonononononoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,100000100,yesnononononoyesnono,2,0
v21_zero_shot_cot_yesno,0.0,100000101,yesnononononoyesnoyes,3,0
v21_zero_shot_cot_yesno,0.0,100000110,yesnononononoyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,100000111,yesnononononoyesyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100001000,yesnonononoyesnonono,2,0
v21_zero_shot_cot_yesno,0.0,100001001,yesnonononoyesnonoyes,3,0
v21_zero_shot_cot_yesno,0.0,100001010,yesnonononoyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,100001011,yesnonononoyesnoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100001100,yesnonononoyesyesnono,3,0
v21_zero_shot_cot_yesno,0.0,100001101,yesnonononoyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,100001110,yesnonononoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,100001111,yesnonononoyesyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,100010000,yesnononoyesnononono,2,0
v21_zero_shot_cot_yesno,0.0,100010001,yesnononoyesnononoyes,3,0
v21_zero_shot_cot_yesno,0.0,100010010,yesnononoyesnonoyesno,3,1
v21_zero_shot_cot_yesno,0.0,100010011,yesnononoyesnonoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100010100,yesnononoyesnoyesnono,3,1
v21_zero_shot_cot_yesno,0.0,100010101,yesnononoyesnoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,100010110,yesnononoyesnoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,100010111,yesnononoyesnoyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,100011000,yesnononoyesyesnonono,3,1
v21_zero_shot_cot_yesno,0.0,100011001,yesnononoyesyesnonoyes,4,0
v21_zero_shot_cot_yesno,0.0,100011010,yesnononoyesyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,100011011,yesnononoyesyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,100011100,yesnononoyesyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,100011101,yesnononoyesyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,100011110,yesnononoyesyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,100011111,yesnononoyesyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,100100000,yesnonoyesnonononono,2,1
v21_zero_shot_cot_yesno,0.0,100100001,yesnonoyesnonononoyes,3,0
v21_zero_shot_cot_yesno,0.0,100100010,yesnonoyesnononoyesno,3,1
v21_zero_shot_cot_yesno,0.0,100100011,yesnonoyesnononoyesyes,4,1
v21_zero_shot_cot_yesno,0.0,100100100,yesnonoyesnonoyesnono,3,1
v21_zero_shot_cot_yesno,0.0,100100101,yesnonoyesnonoyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,100100110,yesnonoyesnonoyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,100100111,yesnonoyesnonoyesyesyes,5,1
v21_zero_shot_cot_yesno,0.0,100101000,yesnonoyesnoyesnonono,3,0
v21_zero_shot_cot_yesno,0.0,100101001,yesnonoyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,100101010,yesnonoyesnoyesnoyesno,4,1
v21_zero_shot_cot_yesno,0.0,100101011,yesnonoyesnoyesnoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,100101100,yesnonoyesnoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,100101101,yesnonoyesnoyesyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,100101110,yesnonoyesnoyesyesyesno,5,1
v21_zero_shot_cot_yesno,0.0,100101111,yesnonoyesnoyesyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,100110000,yesnonoyesyesnononono,3,0
v21_zero_shot_cot_yesno,0.0,100110001,yesnonoyesyesnononoyes,4,1
v21_zero_shot_cot_yesno,0.0,100110010,yesnonoyesyesnonoyesno,4,0
v21_zero_shot_cot_yesno,0.0,100110011,yesnonoyesyesnonoyesyes,5,1
v21_zero_shot_cot_yesno,0.0,100110100,yesnonoyesyesnoyesnono,4,1
v21_zero_shot_cot_yesno,0.0,100110101,yesnonoyesyesnoyesnoyes,5,1
v21_zero_shot_cot_yesno,0.0,100110110,yesnonoyesyesnoyesyesno,5,0
v21_zero_shot_cot_yesno,0.0,100110111,yesnonoyesyesnoyesyesyes,6,1
v21_zero_shot_cot_yesno,0.0,100111000,yesnonoyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,100111001,yesnonoyesyesyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,100111010,yesnonoyesyesyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,100111011,yesnonoyesyesyesnoyesyes,6,1
v21_zero_shot_cot_yesno,0.0,100111100,yesnonoyesyesyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,100111101,yesnonoyesyesyesyesnoyes,6,1
v21_zero_shot_cot_yesno,0.0,100111110,yesnonoyesyesyesyesyesno,6,1
v21_zero_shot_cot_yesno,0.0,100111111,yesnonoyesyesyesyesyesyes,7,1
v21_zero_shot_cot_yesno,0.0,101000000,yesnoyesnononononono,2,0
v21_zero_shot_cot_yesno,0.0,101000001,yesnoyesnononononoyes,3,0
v21_zero_shot_cot_yesno,0.0,101000010,yesnoyesnonononoyesno,3,0
