variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_pq,0.0,010011110,pqppqqqqp,5,1
v9_lista_completa_meio_pq,0.0,010011111,pqppqqqqq,6,1
v9_lista_completa_meio_pq,0.0,010100000,pqpqppppp,2,0
v9_lista_completa_meio_pq,0.0,010100001,pqpqppppq,3,0
v9_lista_completa_meio_pq,0.0,010100010,pqpqpppqp,3,0
v9_lista_completa_meio_pq,0.0,010100011,pqpqpppqq,4,0
v9_lista_completa_meio_pq,0.0,010100100,pqpqppqpp,3,0
v9_lista_completa_meio_pq,0.0,010100101,pqpqppqpq,4,0
v9_lista_completa_meio_pq,0.0,010100110,pqpqppqqp,4,0
v9_lista_completa_meio_pq,0.0,010100111,pqpqppqqq,5,1
v9_lista_completa_meio_pq,0.0,010101000,pqpqpqppp,3,0
v9_lista_completa_meio_pq,0.0,010101001,pqpqpqppq,4,0
v9_lista_completa_meio_pq,0.0,010101010,pqpqpqpqp,4,0
v9_lista_completa_meio_pq,0.0,010101011,pqpqpqpqq,5,1
v9_lista_completa_meio_pq,0.0,010101100,pqpqpqqpp,4,0
v9_lista_completa_meio_pq,0.0,010101101,pqpqpqqpq,5,1
v9_lista_completa_meio_pq,0.0,010101110,pqpqpqqqp,5,1
v9_lista_completa_meio_pq,0.0,010101111,pqpqpqqqq,6,1
v9_lista_completa_meio_pq,0.0,010110000,pqpqqpppp,3,0
v9_lista_completa_meio_pq,0.0,010110001,pqpqqpppq,4,0
v9_lista_completa_meio_pq,0.0,010110010,pqpqqppqp,4,0
v9_lista_completa_meio_pq,0.0,010110011,pqpqqppqq,5,0
v9_lista_completa_meio_pq,0.0,010110100,pqpqqpqpp,4,0
v9_lista_completa_meio_pq,0.0,010110101,pqpqqpqpq,5,1
v9_lista_completa_meio_pq,0.0,010110110,pqpqqpqqp,5,1
v9_lista_completa_meio_pq,0.0,010110111,pqpqqpqqq,6,1
v9_lista_completa_meio_pq,0.0,010111000,pqpqqqppp,4,0
v9_lista_completa_meio_pq,0.0,010111001,pqpqqqppq,5,1
v9_lista_completa_meio_pq,0.0,010111010,pqpqqqpqp,5,1
v9_lista_completa_meio_pq,0.0,010111011,pqpqqqpqq,6,1
v9_lista_completa_meio_pq,0.0,010111100,pqpqqqqpp,5,1
v9_lista_completa_meio_pq,0.0,010111101,pqpqqqqpq,6,1
v9_lista_completa_meio_pq,0.0,010111110,pqpqqqqqp,6,1
v9_lista_completa_meio_pq,0.0,010111111,pqpqqqqqq,7,1
v9_lista_completa_meio_pq,0.0,011000000,pqqpppppp,2,0
v9_lista_completa_meio_pq,0.0,011000001,pqqpppppq,3,0
v9_lista_completa_meio_pq,0.0,011000010,pqqppppqp,3,0
v9_lista_completa_meio_pq,0.0,011000011,pqqppppqq,4,0
v9_lista_completa_meio_pq,0.0,011000100,pqqpppqpp,3,0
v9_lista_completa_meio_pq,0.0,011000101,pqqpppqpq,4,0
v9_lista_completa_meio_pq,0.0,011000110,pqqpppqqp,4,0
v9_lista_completa_meio_pq,0.0,011000111,pqqpppqqq,5,0
v9_lista_completa_meio_pq,0.0,011001000,pqqppqppp,3,0
v9_lista_completa_meio_pq,0.0,011001001,pqqppqppq,4,0
v9_lista_completa_meio_pq,0.0,011001010,pqqppqpqp,4,0
v9_lista_completa_meio_pq,0.0,011001011,pqqppqpqq,5,1
v9_lista_completa_meio_pq,0.0,011001100,pqqppqqpp,4,0
v9_lista_completa_meio_pq,0.0,011001101,pqqppqqpq,5,1
v9_lista_completa_meio_pq,0.0,011001110,pqqppqqqp,5,1
v9_lista_completa_meio_pq,0.0,011001111,pqqppqqqq,6,1
v9_lista_completa_meio_pq,0.0,011010000,pqqpqpppp,3,0
v9_lista_completa_meio_pq,0.0,011010001,pqqpqpppq,4,0
v9_lista_completa_meio_pq,0.0,011010010,pqqpqppqp,4,0
v9_lista_completa_meio_pq,0.0,011010011,pqqpqppqq,5,0
v9_lista_completa_meio_pq,0.0,011010100,pqqpqpqpp,4,0
v9_lista_completa_meio_pq,0.0,011010101,pqqpqpqpq,5,0
v9_lista_completa_meio_pq,0.0,011010110,pqqpqpqqp,5,0
v9_lista_completa_meio_pq,0.0,011010111,pqqpqpqqq,6,1
v9_lista_completa_meio_pq,0.0,011011000,pqqpqqppp,4,0
v9_lista_completa_meio_pq,0.0,011011001,pqqpqqppq,5,1
v9_lista_completa_meio_pq,0.0,011011010,pqqpqqpqp,5,1
v9_lista_completa_meio_pq,0.0,011011011,pqqpqqpqq,6,1
v9_lista_completa_meio_pq,0.0,011011100,pqqpqqqpp,5,1
v9_lista_completa_meio_pq,0.0,011011101,pqqpqqqpq,6,1
v9_lista_completa_meio_pq,0.0,011011110,pqqpqqqqp,6,1
v9_lista_completa_meio_pq,0.0,011011111,pqqpqqqqq,7,1
v9_lista_completa_meio_pq,0.0,011100000,pqqqppppp,3,0
v9_lista_completa_meio_pq,0.0,011100001,pqqqppppq,4,0
v9_lista_completa_meio_pq,0.0,011100010,pqqqpppqp,4,0
v9_lista_completa_meio_pq,0.0,011100011,pqqqpppqq,5,0
v9_lista_completa_meio_pq,0.0,011100100,pqqqppqpp,4,0
v9_lista_completa_meio_pq,0.0,011100101,pqqqppqpq,5,1
v9_lista_completa_meio_pq,0.0,011100110,pqqqppqqp,5,1
v9_lista_completa_meio_pq,0.0,011100111,pqqqppqqq,6,1
v9_lista_completa_meio_pq,0.0,011101000,pqqqpqppp,4,0
v9_lista_completa_meio_pq,0.0,011101001,pqqqpqppq,5,1
v9_lista_completa_meio_pq,0.0,011101010,pqqqpqpqp,5,1
v9_lista_completa_meio_pq,0.0,011101011,pqqqpqpqq,6,1
v9_lista_completa_meio_pq,0.0,011101100,pqqqpqqpp,5,1
v9_lista_completa_meio_pq,0.0,011101101,pqqqpqqpq,6,1
v9_lista_completa_meio_pq,0.0,011101110,pqqqpqqqp,6,1
v9_lista_completa_meio_pq,0.0,011101111,pqqqpqqqq,7,1
v9_lista_completa_meio_pq,0.0,011110000,pqqqqpppp,4,0
v9_lista_completa_meio_pq,0.0,011110001,pqqqqpppq,5,0
v9_lista_completa_meio_pq,0.0,011110010,pqqqqppqp,5,0
v9_lista_completa_meio_pq,0.0,011110011,pqqqqppqq,6,1
v9_lista_completa_meio_pq,0.0,011110100,pqqqqpqpp,5,0
v9_lista_completa_meio_pq,0.0,011110101,pqqqqpqpq,6,1
v9_lista_completa_meio_pq,0.0,011110110,pqqqqpqqp,6,1
v9_lista_completa_meio_pq,0.0,011110111,pqqqqpqqq,7,1
v9_lista_completa_meio_pq,0.0,011111000,pqqqqqppp,5,0
v9_lista_completa_meio_pq,0.0,011111001,pqqqqqppq,6,1
v9_lista_completa_meio_pq,0.0,011111010,pqqqqqpqp,6,1
v9_lista_completa_meio_pq,0.0,011111011,pqqqqqpqq,7,1
v9_lista_completa_meio_pq,0.0,011111100,pqqqqqqpp,6,1
v9_lista_completa_meio_pq,0.0,011111101,pqqqqqqpq,7,1
v9_lista_completa_meio_pq,0.0,011111110,pqqqqqqqp,7,1
v9_lista_completa_meio_pq,0.0,011111111,pqqqqqqqq,8,1
v9_lista_completa_meio_pq,0.0,100000000,qpppppppp,1,0
v9_lista_completa_meio_pq,0.0,100000001,qpppppppq,2,0
v9_lista_completa_meio_pq,0.0,100000010,qppppppqp,2,0
v9_lista_completa_meio_pq,0.0,100000011,qppppppqq,3,0
v9_lista_completa_meio_pq,0.0,100000100,qpppppqpp,2,0
v9_lista_completa_meio_pq,0.0,100000101,qpppppqpq,3,0
v9_lista_completa_meio_pq,0.0,100000110,qpppppqqp,3,0
v9_lista_completa_meio_pq,0.0,100000111,qpppppqqq,4,0
v9_lista_completa_meio_pq,0.0,100001000,qppppqppp,2,0
v9_lista_completa_meio_pq,0.0,100001001,qppppqppq,3,0
v9_lista_completa_meio_pq,0.0,100001010,qppppqpqp,3,0
v9_lista_completa_meio_pq,0.0,100001011,qppppqpqq,4,0
v9_lista_completa_meio_pq,0.0,100001100,qppppqqpp,3,0
v9_lista_completa_meio_pq,0.0,100001101,qppppqqpq,4,0
v9_lista_completa_meio_pq,0.0,100001110,qppppqqqp,4,0
v9_lista_completa_meio_pq,0.0,100001111,qppppqqqq,5,1
v9_lista_completa_meio_pq,0.0,100010000,qpppqpppp,2,0
v9_lista_completa_meio_pq,0.0,100010001,qpppqpppq,3,0
v9_lista_completa_meio_pq,0.0,100010010,qpppqppqp,3,0
v9_lista_completa_meio_pq,0.0,100010011,qpppqppqq,4,0
v9_lista_completa_meio_pq,0.0,100010100,qpppqpqpp,3,0
v9_lista_completa_meio_pq,0.0,100010101,qpppqpqpq,4,0
v9_lista_completa_meio_pq,0.0,100010110,qpppqpqqp,4,0
v9_lista_completa_meio_pq,0.0,100010111,qpppqpqqq,5,0
v9_lista_completa_meio_pq,0.0,100011000,qpppqqppp,3,0
v9_lista_completa_meio_pq,0.0,100011001,qpppqqppq,4,0
v9_lista_completa_meio_pq,0.0,100011010,qpppqqpqp,4,0
v9_lista_completa_meio_pq,0.0,100011011,qpppqqpqq,5,0
v9_lista_completa_meio_pq,0.0,100011100,qpppqqqpp,4,0
v9_lista_completa_meio_pq,0.0,100011101,qpppqqqpq,5,0
v9_lista_completa_meio_pq,0.0,100011110,qpppqqqqp,5,0
v9_lista_completa_meio_pq,0.0,100011111,qpppqqqqq,6,1
v9_lista_completa_meio_pq,0.0,100100000,qppqppppp,2,0
v9_lista_completa_meio_pq,0.0,100100001,qppqppppq,3,0
v9_lista_completa_meio_pq,0.0,100100010,qppqpppqp,3,0
v9_lista_completa_meio_pq,0.0,100100011,qppqpppqq,4,0
v9_lista_completa_meio_pq,0.0,100100100,qppqppqpp,3,0
v9_lista_completa_meio_pq,0.0,100100101,qppqppqpq,4,0
v9_lista_completa_meio_pq,0.0,100100110,qppqppqqp,4,0
v9_lista_completa_meio_pq,0.0,100100111,qppqppqqq,5,1
v9_lista_completa_meio_pq,0.0,100101000,qppqpqppp,3,0
v9_lista_completa_meio_pq,0.0,100101001,qppqpqppq,4,0
v9_lista_completa_meio_pq,0.0,100101010,qppqpqpqp,4,0
v9_lista_completa_meio_pq,0.0,100101011,qppqpqpqq,5,1
v9_lista_completa_meio_pq,0.0,100101100,qppqpqqpp,4,0
v9_lista_completa_meio_pq,0.0,100101101,qppqpqqpq,5,1
v9_lista_completa_meio_pq,0.0,100101110,qppqpqqqp,5,1
v9_lista_completa_meio_pq,0.0,100101111,qppqpqqqq,6,1
v9_lista_completa_meio_pq,0.0,100110000,qppqqpppp,3,0
v9_lista_completa_meio_pq,0.0,100110001,qppqqpppq,4,0
v9_lista_completa_meio_pq,0.0,100110010,qppqqppqp,4,0
v9_lista_completa_meio_pq,0.0,100110011,qppqqppqq,5,0
v9_lista_completa_meio_pq,0.0,100110100,qppqqpqpp,4,0
v9_lista_completa_meio_pq,0.0,100110101,qppqqpqpq,5,0
v9_lista_completa_meio_pq,0.0,100110110,qppqqpqqp,5,0
v9_lista_completa_meio_pq,0.0,100110111,qppqqpqqq,6,1
v9_lista_completa_meio_pq,0.0,100111000,qppqqqppp,4,0
v9_lista_completa_meio_pq,0.0,100111001,qppqqqppq,5,1
v9_lista_completa_meio_pq,0.0,100111010,qppqqqpqp,5,1
v9_lista_completa_meio_pq,0.0,100111011,qppqqqpqq,6,1
v9_lista_completa_meio_pq,0.0,100111100,qppqqqqpp,5,1
v9_lista_completa_meio_pq,0.0,100111101,qppqqqqpq,6,1
v9_lista_completa_meio_pq,0.0,100111110,qppqqqqqp,6,1
v9_lista_completa_meio_pq,0.0,100111111,qppqqqqqq,7,1
v9_lista_completa_meio_pq,0.0,101000000,qpqpppppp,2,0
v9_lista_completa_meio_pq,0.0,101000001,qpqpppppq,3,0
v9_lista_completa_meio_pq,0.0,101000010,qpqppppqp,3,0
v9_lista_completa_meio_pq,0.0,101000011,qpqppppqq,4,0
v9_lista_completa_meio_pq,0.0,101000100,qpqpppqpp,3,0
v9_lista_completa_meio_pq,0.0,101000101,qpqpppqpq,4,0
v9_lista_completa_meio_pq,0.0,101000110,qpqpppqqp,4,0
v9_lista_completa_meio_pq,0.0,101000111,qpqpppqqq,5,1
v9_lista_completa_meio_pq,0.0,101001000,qpqppqppp,3,0
v9_lista_completa_meio_pq,0.0,101001001,qpqppqppq,4,0
v9_lista_completa_meio_pq,0.0,101001010,qpqppqpqp,4,0
v9_lista_completa_meio_pq,0.0,101001011,qpqppqpqq,5,1
v9_lista_completa_meio_pq,0.0,101001100,qpqppqqpp,4,0
v9_lista_completa_meio_pq,0.0,101001101,qpqppqqpq,5,1
v9_lista_completa_meio_pq,0.0,101001110,qpqppqqqp,5,1
v9_lista_completa_meio_pq,0.0,101001111,qpqppqqqq,6,1
v9_lista_completa_meio_pq,0.0,101010000,qpqpqpppp,3,0
v9_lista_completa_meio_pq,0.0,101010001,qpqpqpppq,4,0
v9_lista_completa_meio_pq,0.0,101010010,qpqpqppqp,4,0
v9_lista_completa_meio_pq,0.0,101010011,qpqpqppqq,5,0
v9_lista_completa_meio_pq,0.0,101010100,qpqpqpqpp,4,0
v9_lista_completa_meio_pq,0.0,101010101,qpqpqpqpq,5,1
v9_lista_completa_meio_pq,0.0,101010110,qpqpqpqqp,5,1
v9_lista_completa_meio_pq,0.0,101010111,qpqpqpqqq,6,1
v9_lista_completa_meio_pq,0.0,101011000,qpqpqqppp,4,0
v9_lista_completa_meio_pq,0.0,101011001,qpqpqqppq,5,1
v9_lista_completa_meio_pq,0.0,101011010,qpqpqqpqp,5,1
v9_lista_completa_meio_pq,0.0,101011011,qpqpqqpqq,6,1
v9_lista_completa_meio_pq,0.0,101011100,qpqpqqqpp,5,1
v9_lista_completa_meio_pq,0.0,101011101,qpqpqqqpq,6,1
v9_lista_completa_meio_pq,0.0,101011110,qpqpqqqqp,6,1
v9_lista_completa_meio_pq,0.0,101011111,qpqpqqqqq,7,1
v9_lista_completa_meio_pq,0.0,101100000,qpqqppppp,3,0
v9_lista_completa_meio_pq,0.0,101100001,qpqqppppq,4,0
v9_lista_completa_meio_pq,0.0,101100010,qpqqpppqp,4,0
v9_lista_completa_meio_pq,0.0,101100011,qpqqpppqq,5,0
v9_lista_completa_meio_pq,0.0,101100100,qpqqppqpp,4,0
v9_lista_completa_meio_pq,0.0,101100101,qpqqppqpq,5,1
v9_lista_completa_meio_pq,0.0,101100110,qpqqppqqp,5,1
v9_lista_completa_meio_pq,0.0,101100111,qpqqppqqq,6,1
v9_lista_completa_meio_pq,0.0,101101000,qpqqpqppp,4,0
v9_lista_completa_meio_pq,0.0,101101001,qpqqpqppq,5,1
v9_lista_completa_meio_pq,0.0,101101010,qpqqpqpqp,5,1
v9_lista_completa_meio_pq,0.0,101101011,qpqqpqpqq,6,1
v9_lista_completa_meio_pq,0.0,101101100,qpqqpqqpp,5,1
v9_lista_completa_meio_pq,0.0,101101101,qpqqpqqpq,6,1
v9_lista_completa_meio_pq,0.0,101101110,qpqqpqqqp,6,1
v9_lista_completa_meio_pq,0.0,101101111,qpqqpqqqq,7,1
v9_lista_completa_meio_pq,0.0,101110000,qpqqqpppp,4,0
v9_lista_completa_meio_pq,0.0,101110001,qpqqqpppq,5,0
v9_lista_completa_meio_pq,0.0,101110010,qpqqqppqp,5,1
v9_lista_completa_meio_pq,0.0,101110011,qpqqqppqq,6,1
v9_lista_completa_meio_pq,0.0,101110100,qpqqqpqpp,5,1
v9_lista_completa_meio_pq,0.0,101110101,qpqqqpqpq,6,1
v9_lista_completa_meio_pq,0.0,101110110,qpqqqpqqp,6,1
v9_lista_completa_meio_pq,0.0,101110111,qpqqqpqqq,7,1
v9_lista_completa_meio_pq,0.0,101111000,qpqqqqppp,5,1
v9_lista_completa_meio_pq,0.0,101111001,qpqqqqppq,6,1
v9_lista_completa_meio_pq,0.0,101111010,qpqqqqpqp,6,1
v9_lista_completa_meio_pq,0.0,101111011,qpqqqqpqq,7,1
v9_lista_completa_meio_pq,0.0,101111100,qpqqqqqpp,6,1
v9_lista_completa_meio_pq,0.0,101111101,qpqqqqqpq,7,1
v9_lista_completa_meio_pq,0.0,101111110,qpqqqqqqp,7,1
v9_lista_completa_meio_pq,0.0,101111111,qpqqqqqqq,8,1
v9_lista_completa_meio_pq,0.0,110000000,qqppppppp,2,0
v9_lista_completa_meio_pq,0.0,110000001,qqppppppq,3,0
v9_lista_completa_meio_pq,0.0,110000010,qqpppppqp,3,0
v9_lista_completa_meio_pq,0.0,110000011,qqpppppqq,4,0
