variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_yesno,0.0,00011001110,nononoyesyesnonoyesyesyesno,5,0
v9_lista_completa_meio_yesno,0.0,00011001111,nononoyesyesnonoyesyesyesyes,6,1
v9_lista_completa_meio_yesno,0.0,00011010000,nononoyesyesnoyesnononono,3,0
v9_lista_completa_meio_yesno,0.0,00011010001,nononoyesyesnoyesnononoyes,4,1
v9_lista_completa_meio_yesno,0.0,00011010010,nononoyesyesnoyesnonoyesno,4,0
v9_lista_completa_meio_yesno,0.0,00011010011,nononoyesyesnoyesnonoyesyes,5,1
v9_lista_completa_meio_yesno,0.0,00011010100,nononoyesyesnoyesnoyesnono,4,0
v9_lista_completa_meio_yesno,0.0,00011010101,nononoyesyesnoyesnoyesnoyes,5,1
v9_lista_completa_meio_yesno,0.0,00011010110,nononoyesyesnoyesnoyesyesno,5,1
v9_lista_completa_meio_yesno,0.0,00011010111,nononoyesyesnoyesnoyesyesyes,6,1
v9_lista_completa_meio_yesno,0.0,00011011000,nononoyesyesnoyesyesnonono,4,1
v9_lista_completa_meio_yesno,0.0,00011011001,nononoyesyesnoyesyesnonoyes,5,1
v9_lista_completa_meio_yesno,0.0,00011011010,nononoyesyesnoyesyesnoyesno,5,0
v9_lista_completa_meio_yesno,0.0,00011011011,nononoyesyesnoyesyesnoyesyes,6,1
v9_lista_completa_meio_yesno,0.0,00011011100,nononoyesyesnoyesyesyesnono,5,1
v9_lista_completa_meio_yesno,0.0,00011011101,nononoyesyesnoyesyesyesnoyes,6,1
v9_lista_completa_meio_yesno,0.0,00011011110,nononoyesyesnoyesyesyesyesno,6,1
v9_lista_completa_meio_yesno,0.0,00011011111,nononoyesyesnoyesyesyesyesyes,7,1
v9_lista_completa_meio_yesno,0.0,00011100000,nononoyesyesyesnonononono,3,0
v9_lista_completa_meio_yesno,0.0,00011100001,nononoyesyesyesnonononoyes,4,0
v9_lista_completa_meio_yesno,0.0,00011100010,nononoyesyesyesnononoyesno,4,0
v9_lista_completa_meio_yesno,0.0,00011100011,nononoyesyesyesnononoyesyes,5,0
v9_lista_completa_meio_yesno,0.0,00011100100,nononoyesyesyesnonoyesnono,4,0
v9_lista_completa_meio_yesno,0.0,00011100101,nononoyesyesyesnonoyesnoyes,5,0
v9_lista_completa_meio_yesno,0.0,00011100110,nononoyesyesyesnonoyesyesno,5,0
v9_lista_completa_meio_yesno,0.0,00011100111,nononoyesyesyesnonoyesyesyes,6,0
v9_lista_completa_meio_yesno,0.0,00011101000,nononoyesyesyesnoyesnonono,4,0
v9_lista_completa_meio_yesno,0.0,00011101001,nononoyesyesyesnoyesnonoyes,5,0
v9_lista_completa_meio_yesno,0.0,00011101010,nononoyesyesyesnoyesnoyesno,5,0
v9_lista_completa_meio_yesno,0.0,00011101011,nononoyesyesyesnoyesnoyesyes,6,0
v9_lista_completa_meio_yesno,0.0,00011101100,nononoyesyesyesnoyesyesnono,5,0
v9_lista_completa_meio_yesno,0.0,00011101101,nononoyesyesyesnoyesyesnoyes,6,0
v9_lista_completa_meio_yesno,0.0,00011101110,nononoyesyesyesnoyesyesyesno,6,0
v9_lista_completa_meio_yesno,0.0,00011101111,nononoyesyesyesnoyesyesyesyes,7,0
v9_lista_completa_meio_yesno,0.0,00011110000,nononoyesyesyesyesnononono,4,0
v9_lista_completa_meio_yesno,0.0,00011110001,nononoyesyesyesyesnononoyes,5,0
v9_lista_completa_meio_yesno,0.0,00011110010,nononoyesyesyesyesnonoyesno,5,0
v9_lista_completa_meio_yesno,0.0,00011110011,nononoyesyesyesyesnonoyesyes,6,0
v9_lista_completa_meio_yesno,0.0,00011110100,nononoyesyesyesyesnoyesnono,5,0
v9_lista_completa_meio_yesno,0.0,00011110101,nononoyesyesyesyesnoyesnoyes,6,0
v9_lista_completa_meio_yesno,0.0,00011110110,nononoyesyesyesyesnoyesyesno,6,0
v9_lista_completa_meio_yesno,0.0,00011110111,nononoyesyesyesyesnoyesyesyes,7,0
v9_lista_completa_meio_yesno,0.0,00011111000,nononoyesyesyesyesyesnonono,5,0
v9_lista_completa_meio_yesno,0.0,00011111001,nononoyesyesyesyesyesnonoyes,6,0
v9_lista_completa_meio_yesno,0.0,00011111010,nononoyesyesyesyesyesnoyesno,6,0
v9_lista_completa_meio_yesno,0.0,00011111011,nononoyesyesyesyesyesnoyesyes,7,0
v9_lista_completa_meio_yesno,0.0,00011111100,nononoyesyesyesyesyesyesnono,6,0
v9_lista_completa_meio_yesno,0.0,00011111101,nononoyesyesyesyesyesyesnoyes,7,0
v9_lista_completa_meio_yesno,0.0,00011111110,nononoyesyesyesyesyesyesyesno,7,0
v9_lista_completa_meio_yesno,0.0,00011111111,nononoyesyesyesyesyesyesyesyes,8,0
v9_lista_completa_meio_yesno,0.0,00100000000,nonoyesnononononononono,1,1
v9_lista_completa_meio_yesno,0.0,00100000001,nonoyesnononononononoyes,2,1
v9_lista_completa_meio_yesno,0.0,00100000010,nonoyesnonononononoyesno,2,0
v9_lista_completa_meio_yesno,0.0,00100000011,nonoyesnonononononoyesyes,3,1
v9_lista_completa_meio_yesno,0.0,00100000100,nonoyesnononononoyesnono,2,1
v9_lista_completa_meio_yesno,0.0,00100000101,nonoyesnononononoyesnoyes,3,1
v9_lista_completa_meio_yesno,0.0,00100000110,nonoyesnononononoyesyesno,3,0
v9_lista_completa_meio_yesno,0.0,00100000111,nonoyesnononononoyesyesyes,4,1
v9_lista_completa_meio_yesno,0.0,00100001000,nonoyesnonononoyesnonono,2,1
v9_lista_completa_meio_yesno,0.0,00100001001,nonoyesnonononoyesnonoyes,3,1
v9_lista_completa_meio_yesno,0.0,00100001010,nonoyesnonononoyesnoyesno,3,1
v9_lista_completa_meio_yesno,0.0,00100001011,nonoyesnonononoyesnoyesyes,4,1
v9_lista_completa_meio_yesno,0.0,00100001100,nonoyesnonononoyesyesnono,3,1
v9_lista_completa_meio_yesno,0.0,00100001101,nonoyesnonononoyesyesnoyes,4,1
v9_lista_completa_meio_yesno,0.0,00100001110,nonoyesnonononoyesyesyesno,4,1
v9_lista_completa_meio_yesno,0.0,00100001111,nonoyesnonononoyesyesyesyes,5,1
v9_lista_completa_meio_yesno,0.0,00100010000,nonoyesnononoyesnononono,2,0
v9_lista_completa_meio_yesno,0.0,00100010001,nonoyesnononoyesnononoyes,3,1
v9_lista_completa_meio_yesno,0.0,00100010010,nonoyesnononoyesnonoyesno,3,1
v9_lista_completa_meio_yesno,0.0,00100010011,nonoyesnononoyesnonoyesyes,4,1
v9_lista_completa_meio_yesno,0.0,00100010100,nonoyesnononoyesnoyesnono,3,1
v9_lista_completa_meio_yesno,0.0,00100010101,nonoyesnononoyesnoyesnoyes,4,1
v9_lista_completa_meio_yesno,0.0,00100010110,nonoyesnononoyesnoyesyesno,4,1
v9_lista_completa_meio_yesno,0.0,00100010111,nonoyesnononoyesnoyesyesyes,5,1
v9_lista_completa_meio_yesno,0.0,00100011000,nonoyesnononoyesyesnonono,3,1
v9_lista_completa_meio_yesno,0.0,00100011001,nonoyesnononoyesyesnonoyes,4,1
v9_lista_completa_meio_yesno,0.0,00100011010,nonoyesnononoyesyesnoyesno,4,1
v9_lista_completa_meio_yesno,0.0,00100011011,nonoyesnononoyesyesnoyesyes,5,1
v9_lista_completa_meio_yesno,0.0,00100011100,nonoyesnononoyesyesyesnono,4,1
v9_lista_completa_meio_yesno,0.0,00100011101,nonoyesnononoyesyesyesnoyes,5,1
v9_lista_completa_meio_yesno,0.0,00100011110,nonoyesnononoyesyesyesyesno,5,1
v9_lista_completa_meio_yesno,0.0,00100011111,nonoyesnononoyesyesyesyesyes,6,1
v9_lista_completa_meio_yesno,0.0,00100100000,nonoyesnonoyesnonononono,2,0
v9_lista_completa_meio_yesno,0.0,00100100001,nonoyesnonoyesnonononoyes,3,0
v9_lista_completa_meio_yesno,0.0,00100100010,nonoyesnonoyesnononoyesno,3,0
v9_lista_completa_meio_yesno,0.0,00100100011,nonoyesnonoyesnononoyesyes,4,0
v9_lista_completa_meio_yesno,0.0,00100100100,nonoyesnonoyesnonoyesnono,3,0
v9_lista_completa_meio_yesno,0.0,00100100101,nonoyesnonoyesnonoyesnoyes,4,0
v9_lista_completa_meio_yesno,0.0,00100100110,nonoyesnonoyesnonoyesyesno,4,0
v9_lista_completa_meio_yesno,0.0,00100100111,nonoyesnonoyesnonoyesyesyes,5,0
v9_lista_completa_meio_yesno,0.0,00100101000,nonoyesnonoyesnoyesnonono,3,0
v9_lista_completa_meio_yesno,0.0,00100101001,nonoyesnonoyesnoyesnonoyes,4,0
v9_lista_completa_meio_yesno,0.0,00100101010,nonoyesnonoyesnoyesnoyesno,4,0
v9_lista_completa_meio_yesno,0.0,00100101011,nonoyesnonoyesnoyesnoyesyes,5,0
v9_lista_completa_meio_yesno,0.0,00100101100,nonoyesnonoyesnoyesyesnono,4,0
v9_lista_completa_meio_yesno,0.0,00100101101,nonoyesnonoyesnoyesyesnoyes,5,0
v9_lista_completa_meio_yesno,0.0,00100101110,nonoyesnonoyesnoyesyesyesno,5,0
v9_lista_completa_meio_yesno,0.0,00100101111,nonoyesnonoyesnoyesyesyesyes,6,0
