variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v21_zero_shot_cot_yesno,0.0,0111101,yesnonononoyesno,5,0
v21_zero_shot_cot_yesno,0.0,0111110,yesnononononoyes,5,0
v21_zero_shot_cot_yesno,0.0,0111111,yesnononononono,6,0
v21_zero_shot_cot_yesno,0.0,1000000,noyesyesyesyesyesyes,1,1
v21_zero_shot_cot_yesno,0.0,1000001,noyesyesyesyesyesno,2,1
v21_zero_shot_cot_yesno,0.0,1000010,noyesyesyesyesnoyes,2,1
v21_zero_shot_cot_yesno,0.0,1000011,noyesyesyesyesnono,3,1
v21_zero_shot_cot_yesno,0.0,1000100,noyesyesyesnoyesyes,2,1
v21_zero_shot_cot_yesno,0.0,1000101,noyesyesyesnoyesno,3,1
v21_zero_shot_cot_yesno,0.0,1000110,noyesyesyesnonoyes,3,1
v21_zero_shot_cot_yesno,0.0,1000111,noyesyesyesnonono,4,1
v21_zero_shot_cot_yesno,0.0,1001000,noyesyesnoyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,1001001,noyesyesnoyesyesno,3,0
v21_zero_shot_cot_yesno,0.0,1001010,noyesyesnoyesnoyes,3,0
v21_zero_shot_cot_yesno,0.0,1001011,noyesyesnoyesnono,4,0
v21_zero_shot_cot_yesno,0.0,1001100,noyesyesnonoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,1001101,noyesyesnonoyesno,4,0
v21_zero_shot_cot_yesno,0.0,1001110,noyesyesnononoyes,4,0
v21_zero_shot_cot_yesno,0.0,1001111,noyesyesnononono,5,0
v21_zero_shot_cot_yesno,0.0,1010000,noyesnoyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,1010001,noyesnoyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,1010010,noyesnoyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,1010011,noyesnoyesyesnono,4,1
v21_zero_shot_cot_yesno,0.0,1010100,noyesnoyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,1010101,noyesnoyesnoyesno,4,0
v21_zero_shot_cot_yesno,0.0,1010110,noyesnoyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,1010111,noyesnoyesnonono,5,0
v21_zero_shot_cot_yesno,0.0,1011000,noyesnonoyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,1011001,noyesnonoyesyesno,4,0
v21_zero_shot_cot_yesno,0.0,1011010,noyesnonoyesnoyes,4,0
v21_zero_shot_cot_yesno,0.0,1011011,noyesnonoyesnono,5,0
v21_zero_shot_cot_yesno,0.0,1011100,noyesnononoyesyes,4,0
v21_zero_shot_cot_yesno,0.0,1011101,noyesnononoyesno,5,0
v21_zero_shot_cot_yesno,0.0,1011110,noyesnonononoyes,5,0
v21_zero_shot_cot_yesno,0.0,1011111,noyesnonononono,6,0
v21_zero_shot_cot_yesno,0.0,1100000,nonoyesyesyesyesyes,2,1
v21_zero_shot_cot_yesno,0.0,1100001,nonoyesyesyesyesno,3,1
v21_zero_shot_cot_yesno,0.0,1100010,nonoyesyesyesnoyes,3,1
v21_zero_shot_cot_yesno,0.0,1100011,nonoyesyesyesnono,4,0
v21_zero_shot_cot_yesno,0.0,1100100,nonoyesyesnoyesyes,3,1
v21_zero_shot_cot_yesno,0.0,1100101,nonoyesyesnoyesno,4,0
v21_zero_shot_cot_yesno,0.0,1100110,nonoyesyesnonoyes,4,1
v21_zero_shot_cot_yesno,0.0,1100111,nonoyesyesnonono,5,1
v21_zero_shot_cot_yesno,0.0,1101000,nonoyesnoyesyesyes,3,0
v21_zero_shot_cot_yesno,0.0,1101001,nonoyesnoyesyesno,4,0
v21_zero_shot_cot_yesno,0.0,1101010,nonoyesnoyesnoyes,4,0
v21_zero_shot_cot_yesno,0.0,1101011,nonoyesnoyesnono,5,0
v21_zero_shot_cot_yesno,0.0,1101100,nonoyesnonoyesyes,4,0
v21_zero_shot_cot_yesno,0.0,1101101,nonoyesnonoyesno,5,0
v21_zero_shot_cot_yesno,0.0,1101110,nonoyesnononoyes,5,0
v21_zero_shot_cot_yesno,0.0,1101111,nonoyesnononono,6,0
v21_zero_shot_cot_yesno,0.0,1110000,nononoyesyesyesyes,3,1
v21_zero_shot_cot_yesno,0.0,1110001,nononoyesyesyesno,4,1
v21_zero_shot_cot_yesno,0.0,1110010,nononoyesyesnoyes,4,1
v21_zero_shot_cot_yesno,0.0,1110011,nononoyesyesnono,5,1
v21_zero_shot_cot_yesno,0.0,1110100,nononoyesnoyesyes,4,0
v21_zero_shot_cot_yesno,0.0,1110101,nononoyesnoyesno,5,1
v21_zero_shot_cot_yesno,0.0,1110110,nononoyesnonoyes,5,1
v21_zero_shot_cot_yesno,0.0,1110111,nononoyesnonono,6,1
v21_zero_shot_cot_yesno,0.0,1111000,nonononoyesyesyes,4,0
v21_zero_shot_cot_yesno,0.0,1111001,nonononoyesyesno,5,0
v21_zero_shot_cot_yesno,0.0,1111010,nonononoyesnoyes,5,0
v21_zero_shot_cot_yesno,0.0,1111011,nonononoyesnono,6,0
v21_zero_shot_cot_yesno,0.0,1111100,nononononoyesyes,5,0
v21_zero_shot_cot_yesno,0.0,1111101,nononononoyesno,6,0
v21_zero_shot_cot_yesno,0.0,1111110,nonononononoyes,6,0
v21_zero_shot_cot_yesno,0.0,1111111,nonononononono,7,0
