variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v21_zero_shot_cot_łþ,0.0,1110011,þþþłłþþ,5,1
v21_zero_shot_cot_łþ,0.0,1110100,þþþłþłł,4,1
v21_zero_shot_cot_łþ,0.0,1110101,þþþłþłþ,5,1
v21_zero_shot_cot_łþ,0.0,1110110,þþþłþþł,5,1
v21_zero_shot_cot_łþ,0.0,1110111,þþþłþþþ,6,1
v21_zero_shot_cot_łþ,0.0,1111000,þþþþłłł,4,1
v21_zero_shot_cot_łþ,0.0,1111001,þþþþłłþ,5,1
v21_zero_shot_cot_łþ,0.0,1111010,þþþþłþł,5,1
v21_zero_shot_cot_łþ,0.0,1111011,þþþþłþþ,6,1
v21_zero_shot_cot_łþ,0.0,1111100,þþþþþłł,5,1
v21_zero_shot_cot_łþ,0.0,1111101,þþþþþłþ,6,1
v21_zero_shot_cot_łþ,0.0,1111110,þþþþþþł,6,1
v21_zero_shot_cot_łþ,0.0,1111111,þþþþþþþ,7,1
