variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v21_zero_shot_cot,0.0,00001001110,kkkkzkkzzzk,4,0
v21_zero_shot_cot,0.0,00001001111,kkkkzkkzzzz,5,0
v21_zero_shot_cot,0.0,00001010000,kkkkzkzkkkk,2,0
v21_zero_shot_cot,0.0,00001010001,kkkkzkzkkkz,3,0
v21_zero_shot_cot,0.0,00001010010,kkkkzkzkkzk,3,0
v21_zero_shot_cot,0.0,00001010011,kkkkzkzkkzz,4,0
v21_zero_shot_cot,0.0,00001010100,kkkkzkzkzkk,3,0
v21_zero_shot_cot,0.0,00001010101,kkkkzkzkzkz,4,0
v21_zero_shot_cot,0.0,00001010110,kkkkzkzkzzk,4,0
v21_zero_shot_cot,0.0,00001010111,kkkkzkzkzzz,5,0
v21_zero_shot_cot,0.0,00001011000,kkkkzkzzkkk,3,0
v21_zero_shot_cot,0.0,00001011001,kkkkzkzzkkz,4,0
v21_zero_shot_cot,0.0,00001011010,kkkkzkzzkzk,4,0
v21_zero_shot_cot,0.0,00001011011,kkkkzkzzkzz,5,0
v21_zero_shot_cot,0.0,00001011100,kkkkzkzzzkk,4,0
v21_zero_shot_cot,0.0,00001011101,kkkkzkzzzkz,5,0
v21_zero_shot_cot,0.0,00001011110,kkkkzkzzzzk,5,0
v21_zero_shot_cot,0.0,00001011111,kkkkzkzzzzz,6,0
v21_zero_shot_cot,0.0,00001100000,kkkkzzkkkkk,2,0
v21_zero_shot_cot,0.0,00001100001,kkkkzzkkkkz,3,0
v21_zero_shot_cot,0.0,00001100010,kkkkzzkkkzk,3,0
v21_zero_shot_cot,0.0,00001100011,kkkkzzkkkzz,4,0
v21_zero_shot_cot,0.0,00001100100,kkkkzzkkzkk,3,0
v21_zero_shot_cot,0.0,00001100101,kkkkzzkkzkz,4,0
v21_zero_shot_cot,0.0,00001100110,kkkkzzkkzzk,4,0
v21_zero_shot_cot,0.0,00001100111,kkkkzzkkzzz,5,0
v21_zero_shot_cot,0.0,00001101000,kkkkzzkzkkk,3,0
v21_zero_shot_cot,0.0,00001101001,kkkkzzkzkkz,4,0
v21_zero_shot_cot,0.0,00001101010,kkkkzzkzkzk,4,0
v21_zero_shot_cot,0.0,00001101011,kkkkzzkzkzz,5,0
v21_zero_shot_cot,0.0,00001101100,kkkkzzkzzkk,4,0
v21_zero_shot_cot,0.0,00001101101,kkkkzzkzzkz,5,0
v21_zero_shot_cot,0.0,00001101110,kkkkzzkzzzk,5,0
v21_zero_shot_cot,0.0,00001101111,kkkkzzkzzzz,6,0
v21_zero_shot_cot,0.0,00001110000,kkkkzzzkkkk,3,0
v21_zero_shot_cot,0.0,00001110001,kkkkzzzkkkz,4,0
v21_zero_shot_cot,0.0,00001110010,kkkkzzzkkzk,4,0
v21_zero_shot_cot,0.0,00001110011,kkkkzzzkkzz,5,0
v21_zero_shot_cot,0.0,00001110100,kkkkzzzkzkk,4,0
v21_zero_shot_cot,0.0,00001110101,kkkkzzzkzkz,5,0
v21_zero_shot_cot,0.0,00001110110,kkkkzzzkzzk,5,0
v21_zero_shot_cot,0.0,00001110111,kkkkzzzkzzz,6,0
v21_zero_shot_cot,0.0,00001111000,kkkkzzzzkkk,4,0
v21_zero_shot_cot,0.0,00001111001,kkkkzzzzkkz,5,0
v21_zero_shot_cot,0.0,00001111010,kkkkzzzzkzk,5,0
v21_zero_shot_cot,0.0,00001111011,kkkkzzzzkzz,6,0
v21_zero_shot_cot,0.0,00001111100,kkkkzzzzzkk,5,0
v21_zero_shot_cot,0.0,00001111101,kkkkzzzzzkz,6,0
v21_zero_shot_cot,0.0,00001111110,kkkkzzzzzzk,6,0
v21_zero_shot_cot,0.0,00001111111,kkkkzzzzzzz,7,0
v21_zero_shot_cot,0.0,00010000000,kkkzkkkkkkk,1,0
v21_zero_shot_cot,0.0,00010000001,kkkzkkkkkkz,2,0
v21_zero_shot_cot,0.0,00010000010,kkkzkkkkkzk,2,0
v21_zero_shot_cot,0.0,00010000011,kkkzkkkkkzz,3,0
v21_zero_shot_cot,0.0,00010000100,kkkzkkkkzkk,2,0
v21_zero_shot_cot,0.0,00010000101,kkkzkkkkzkz,3,0
v21_zero_shot_cot,0.0,00010000110,kkkzkkkkzzk,3,0
v21_zero_shot_cot,0.0,00010000111,kkkzkkkkzzz,4,0
v21_zero_shot_cot,0.0,00010001000,kkkzkkkzkkk,2,0
v21_zero_shot_cot,0.0,00010001001,kkkzkkkzkkz,3,0
v21_zero_shot_cot,0.0,00010001010,kkkzkkkzkzk,3,0
v21_zero_shot_cot,0.0,00010001011,kkkzkkkzkzz,4,0
v21_zero_shot_cot,0.0,00010001100,kkkzkkkzzkk,3,0
v21_zero_shot_cot,0.0,00010001101,kkkzkkkzzkz,4,0
v21_zero_shot_cot,0.0,00010001110,kkkzkkkzzzk,4,0
v21_zero_shot_cot,0.0,00010001111,kkkzkkkzzzz,5,0
v21_zero_shot_cot,0.0,00010010000,kkkzkkzkkkk,2,0
v21_zero_shot_cot,0.0,00010010001,kkkzkkzkkkz,3,0
v21_zero_shot_cot,0.0,00010010010,kkkzkkzkkzk,3,0
v21_zero_shot_cot,0.0,00010010011,kkkzkkzkkzz,4,0
v21_zero_shot_cot,0.0,00010010100,kkkzkkzkzkk,3,0
v21_zero_shot_cot,0.0,00010010101,kkkzkkzkzkz,4,0
v21_zero_shot_cot,0.0,00010010110,kkkzkkzkzzk,4,0
v21_zero_shot_cot,0.0,00010010111,kkkzkkzkzzz,5,0
v21_zero_shot_cot,0.0,00010011000,kkkzkkzzkkk,3,0
v21_zero_shot_cot,0.0,00010011001,kkkzkkzzkkz,4,0
v21_zero_shot_cot,0.0,00010011010,kkkzkkzzkzk,4,0
v21_zero_shot_cot,0.0,00010011011,kkkzkkzzkzz,5,0
v21_zero_shot_cot,0.0,00010011100,kkkzkkzzzkk,4,0
v21_zero_shot_cot,0.0,00010011101,kkkzkkzzzkz,5,0
v21_zero_shot_cot,0.0,00010011110,kkkzkkzzzzk,5,0
v21_zero_shot_cot,0.0,00010011111,kkkzkkzzzzz,6,0
v21_zero_shot_cot,0.0,00010100000,kkkzkzkkkkk,2,0
v21_zero_shot_cot,0.0,00010100001,kkkzkzkkkkz,3,0
v21_zero_shot_cot,0.0,00010100010,kkkzkzkkkzk,3,0
v21_zero_shot_cot,0.0,00010100011,kkkzkzkkkzz,4,0
v21_zero_shot_cot,0.0,00010100100,kkkzkzkkzkk,3,0
v21_zero_shot_cot,0.0,00010100101,kkkzkzkkzkz,4,0
v21_zero_shot_cot,0.0,00010100110,kkkzkzkkzzk,4,0
v21_zero_shot_cot,0.0,00010100111,kkkzkzkkzzz,5,0
v21_zero_shot_cot,0.0,00010101000,kkkzkzkzkkk,3,0
v21_zero_shot_cot,0.0,00010101001,kkkzkzkzkkz,4,0
v21_zero_shot_cot,0.0,00010101010,kkkzkzkzkzk,4,0
v21_zero_shot_cot,0.0,00010101011,kkkzkzkzkzz,5,0
v21_zero_shot_cot,0.0,00010101100,kkkzkzkzzkk,4,0
v21_zero_shot_cot,0.0,00010101101,kkkzkzkzzkz,5,0
v21_zero_shot_cot,0.0,00010101110,kkkzkzkzzzk,5,0
v21_zero_shot_cot,0.0,00010101111,kkkzkzkzzzz,6,0
v21_zero_shot_cot,0.0,00010110000,kkkzkzzkkkk,3,0
v21_zero_shot_cot,0.0,00010110001,kkkzkzzkkkz,4,0
v21_zero_shot_cot,0.0,00010110010,kkkzkzzkkzk,4,0
v21_zero_shot_cot,0.0,00010110011,kkkzkzzkkzz,5,0
v21_zero_shot_cot,0.0,00010110100,kkkzkzzkzkk,4,0
v21_zero_shot_cot,0.0,00010110101,kkkzkzzkzkz,5,0
v21_zero_shot_cot,0.0,00010110110,kkkzkzzkzzk,5,0
v21_zero_shot_cot,0.0,00010110111,kkkzkzzkzzz,6,0
v21_zero_shot_cot,0.0,00010111000,kkkzkzzzkkk,4,0
v21_zero_shot_cot,0.0,00010111001,kkkzkzzzkkz,5,0
v21_zero_shot_cot,0.0,00010111010,kkkzkzzzkzk,5,0
v21_zero_shot_cot,0.0,00010111011,kkkzkzzzkzz,6,0
v21_zero_shot_cot,0.0,00010111100,kkkzkzzzzkk,5,0
v21_zero_shot_cot,0.0,00010111101,kkkzkzzzzkz,6,0
v21_zero_shot_cot,0.0,00010111110,kkkzkzzzzzk,6,0
v21_zero_shot_cot,0.0,00010111111,kkkzkzzzzzz,7,0
v21_zero_shot_cot,0.0,00011000000,kkkzzkkkkkk,2,0
v21_zero_shot_cot,0.0,00011000001,kkkzzkkkkkz,3,0
v21_zero_shot_cot,0.0,00011000010,kkkzzkkkkzk,3,0
v21_zero_shot_cot,0.0,00011000011,kkkzzkkkkzz,4,0
v21_zero_shot_cot,0.0,00011000100,kkkzzkkkzkk,3,0
v21_zero_shot_cot,0.0,00011000101,kkkzzkkkzkz,4,0
v21_zero_shot_cot,0.0,00011000110,kkkzzkkkzzk,4,0
v21_zero_shot_cot,0.0,00011000111,kkkzzkkkzzz,5,0
v21_zero_shot_cot,0.0,00011001000,kkkzzkkzkkk,3,0
v21_zero_shot_cot,0.0,00011001001,kkkzzkkzkkz,4,0
v21_zero_shot_cot,0.0,00011001010,kkkzzkkzkzk,4,0
v21_zero_shot_cot,0.0,00011001011,kkkzzkkzkzz,5,0
v21_zero_shot_cot,0.0,00011001100,kkkzzkkzzkk,4,0
v21_zero_shot_cot,0.0,00011001101,kkkzzkkzzkz,5,0
v21_zero_shot_cot,0.0,00011001110,kkkzzkkzzzk,5,0
v21_zero_shot_cot,0.0,00011001111,kkkzzkkzzzz,6,0
v21_zero_shot_cot,0.0,00011010000,kkkzzkzkkkk,3,0
v21_zero_shot_cot,0.0,00011010001,kkkzzkzkkkz,4,0
v21_zero_shot_cot,0.0,00011010010,kkkzzkzkkzk,4,0
v21_zero_shot_cot,0.0,00011010011,kkkzzkzkkzz,5,0
v21_zero_shot_cot,0.0,00011010100,kkkzzkzkzkk,4,0
v21_zero_shot_cot,0.0,00011010101,kkkzzkzkzkz,5,0
v21_zero_shot_cot,0.0,00011010110,kkkzzkzkzzk,5,0
v21_zero_shot_cot,0.0,00011010111,kkkzzkzkzzz,6,0
v21_zero_shot_cot,0.0,00011011000,kkkzzkzzkkk,4,0
v21_zero_shot_cot,0.0,00011011001,kkkzzkzzkkz,5,0
v21_zero_shot_cot,0.0,00011011010,kkkzzkzzkzk,5,0
v21_zero_shot_cot,0.0,00011011011,kkkzzkzzkzz,6,0
v21_zero_shot_cot,0.0,00011011100,kkkzzkzzzkk,5,0
v21_zero_shot_cot,0.0,00011011101,kkkzzkzzzkz,6,0
v21_zero_shot_cot,0.0,00011011110,kkkzzkzzzzk,6,0
v21_zero_shot_cot,0.0,00011011111,kkkzzkzzzzz,7,0
v21_zero_shot_cot,0.0,00011100000,kkkzzzkkkkk,3,0
v21_zero_shot_cot,0.0,00011100001,kkkzzzkkkkz,4,0
v21_zero_shot_cot,0.0,00011100010,kkkzzzkkkzk,4,0
v21_zero_shot_cot,0.0,00011100011,kkkzzzkkkzz,5,0
v21_zero_shot_cot,0.0,00011100100,kkkzzzkkzkk,4,0
v21_zero_shot_cot,0.0,00011100101,kkkzzzkkzkz,5,0
v21_zero_shot_cot,0.0,00011100110,kkkzzzkkzzk,5,0
v21_zero_shot_cot,0.0,00011100111,kkkzzzkkzzz,6,0
v21_zero_shot_cot,0.0,00011101000,kkkzzzkzkkk,4,0
v21_zero_shot_cot,0.0,00011101001,kkkzzzkzkkz,5,0
v21_zero_shot_cot,0.0,00011101010,kkkzzzkzkzk,5,0
v21_zero_shot_cot,0.0,00011101011,kkkzzzkzkzz,6,0
v21_zero_shot_cot,0.0,00011101100,kkkzzzkzzkk,5,0
v21_zero_shot_cot,0.0,00011101101,kkkzzzkzzkz,6,0
v21_zero_shot_cot,0.0,00011101110,kkkzzzkzzzk,6,0
v21_zero_shot_cot,0.0,00011101111,kkkzzzkzzzz,7,0
v21_zero_shot_cot,0.0,00011110000,kkkzzzzkkkk,4,0
v21_zero_shot_cot,0.0,00011110001,kkkzzzzkkkz,5,0
v21_zero_shot_cot,0.0,00011110010,kkkzzzzkkzk,5,0
v21_zero_shot_cot,0.0,00011110011,kkkzzzzkkzz,6,0
v21_zero_shot_cot,0.0,00011110100,kkkzzzzkzkk,5,0
v21_zero_shot_cot,0.0,00011110101,kkkzzzzkzkz,6,0
v21_zero_shot_cot,0.0,00011110110,kkkzzzzkzzk,6,0
v21_zero_shot_cot,0.0,00011110111,kkkzzzzkzzz,7,0
v21_zero_shot_cot,0.0,00011111000,kkkzzzzzkkk,5,0
v21_zero_shot_cot,0.0,00011111001,kkkzzzzzkkz,6,0
v21_zero_shot_cot,0.0,00011111010,kkkzzzzzkzk,6,0
v21_zero_shot_cot,0.0,00011111011,kkkzzzzzkzz,7,0
v21_zero_shot_cot,0.0,00011111100,kkkzzzzzzkk,6,0
v21_zero_shot_cot,0.0,00011111101,kkkzzzzzzkz,7,0
v21_zero_shot_cot,0.0,00011111110,kkkzzzzzzzk,7,1
v21_zero_shot_cot,0.0,00011111111,kkkzzzzzzzz,8,0
v21_zero_shot_cot,0.0,00100000000,kkzkkkkkkkk,1,0
v21_zero_shot_cot,0.0,00100000001,kkzkkkkkkkz,2,0
v21_zero_shot_cot,0.0,00100000010,kkzkkkkkkzk,2,0
v21_zero_shot_cot,0.0,00100000011,kkzkkkkkkzz,3,0
v21_zero_shot_cot,0.0,00100000100,kkzkkkkkzkk,2,0
v21_zero_shot_cot,0.0,00100000101,kkzkkkkkzkz,3,0
v21_zero_shot_cot,0.0,00100000110,kkzkkkkkzzk,3,0
v21_zero_shot_cot,0.0,00100000111,kkzkkkkkzzz,4,0
v21_zero_shot_cot,0.0,00100001000,kkzkkkkzkkk,2,0
v21_zero_shot_cot,0.0,00100001001,kkzkkkkzkkz,3,0
v21_zero_shot_cot,0.0,00100001010,kkzkkkkzkzk,3,0
v21_zero_shot_cot,0.0,00100001011,kkzkkkkzkzz,4,0
v21_zero_shot_cot,0.0,00100001100,kkzkkkkzzkk,3,0
v21_zero_shot_cot,0.0,00100001101,kkzkkkkzzkz,4,0
v21_zero_shot_cot,0.0,00100001110,kkzkkkkzzzk,4,0
v21_zero_shot_cot,0.0,00100001111,kkzkkkkzzzz,5,0
v21_zero_shot_cot,0.0,00100010000,kkzkkkzkkkk,2,0
v21_zero_shot_cot,0.0,00100010001,kkzkkkzkkkz,3,0
v21_zero_shot_cot,0.0,00100010010,kkzkkkzkkzk,3,0
v21_zero_shot_cot,0.0,00100010011,kkzkkkzkkzz,4,0
v21_zero_shot_cot,0.0,00100010100,kkzkkkzkzkk,3,0
v21_zero_shot_cot,0.0,00100010101,kkzkkkzkzkz,4,0
v21_zero_shot_cot,0.0,00100010110,kkzkkkzkzzk,4,0
v21_zero_shot_cot,0.0,00100010111,kkzkkkzkzzz,5,0
v21_zero_shot_cot,0.0,00100011000,kkzkkkzzkkk,3,0
v21_zero_shot_cot,0.0,00100011001,kkzkkkzzkkz,4,0
v21_zero_shot_cot,0.0,00100011010,kkzkkkzzkzk,4,0
v21_zero_shot_cot,0.0,00100011011,kkzkkkzzkzz,5,0
v21_zero_shot_cot,0.0,00100011100,kkzkkkzzzkk,4,0
v21_zero_shot_cot,0.0,00100011101,kkzkkkzzzkz,5,0
v21_zero_shot_cot,0.0,00100011110,kkzkkkzzzzk,5,0
v21_zero_shot_cot,0.0,00100011111,kkzkkkzzzzz,6,0
v21_zero_shot_cot,0.0,00100100000,kkzkkzkkkkk,2,0
v21_zero_shot_cot,0.0,00100100001,kkzkkzkkkkz,3,0
v21_zero_shot_cot,0.0,00100100010,kkzkkzkkkzk,3,0
v21_zero_shot_cot,0.0,00100100011,kkzkkzkkkzz,4,0
v21_zero_shot_cot,0.0,00100100100,kkzkkzkkzkk,3,0
v21_zero_shot_cot,0.0,00100100101,kkzkkzkkzkz,4,0
v21_zero_shot_cot,0.0,00100100110,kkzkkzkkzzk,4,0
v21_zero_shot_cot,0.0,00100100111,kkzkkzkkzzz,5,0
v21_zero_shot_cot,0.0,00100101000,kkzkkzkzkkk,3,0
v21_zero_shot_cot,0.0,00100101001,kkzkkzkzkkz,4,0
v21_zero_shot_cot,0.0,00100101010,kkzkkzkzkzk,4,0
v21_zero_shot_cot,0.0,00100101011,kkzkkzkzkzz,5,0
v21_zero_shot_cot,0.0,00100101100,kkzkkzkzzkk,4,0
v21_zero_shot_cot,0.0,00100101101,kkzkkzkzzkz,5,0
v21_zero_shot_cot,0.0,00100101110,kkzkkzkzzzk,5,0
v21_zero_shot_cot,0.0,00100101111,kkzkkzkzzzz,6,0
v21_zero_shot_cot,0.0,00100110000,kkzkkzzkkkk,3,0
v21_zero_shot_cot,0.0,00100110001,kkzkkzzkkkz,4,0
v21_zero_shot_cot,0.0,00100110010,kkzkkzzkkzk,4,0
v21_zero_shot_cot,0.0,00100110011,kkzkkzzkkzz,5,0
v21_zero_shot_cot,0.0,00100110100,kkzkkzzkzkk,4,0
v21_zero_shot_cot,0.0,00100110101,kkzkkzzkzkz,5,0
v21_zero_shot_cot,0.0,00100110110,kkzkkzzkzzk,5,0
v21_zero_shot_cot,0.0,00100110111,kkzkkzzkzzz,6,0
v21_zero_shot_cot,0.0,00100111000,kkzkkzzzkkk,4,0
v21_zero_shot_cot,0.0,00100111001,kkzkkzzzkkz,5,0
v21_zero_shot_cot,0.0,00100111010,kkzkkzzzkzk,5,0
v21_zero_shot_cot,0.0,00100111011,kkzkkzzzkzz,6,0
v21_zero_shot_cot,0.0,00100111100,kkzkkzzzzkk,5,0
v21_zero_shot_cot,0.0,00100111101,kkzkkzzzzkz,6,0
v21_zero_shot_cot,0.0,00100111110,kkzkkzzzzzk,6,0
v21_zero_shot_cot,0.0,00100111111,kkzkkzzzzzz,7,0
v21_zero_shot_cot,0.0,00101000000,kkzkzkkkkkk,2,0
v21_zero_shot_cot,0.0,00101000001,kkzkzkkkkkz,3,0
v21_zero_shot_cot,0.0,00101000010,kkzkzkkkkzk,3,0
v21_zero_shot_cot,0.0,00101000011,kkzkzkkkkzz,4,0
v21_zero_shot_cot,0.0,00101000100,kkzkzkkkzkk,3,0
v21_zero_shot_cot,0.0,00101000101,kkzkzkkkzkz,4,0
v21_zero_shot_cot,0.0,00101000110,kkzkzkkkzzk,4,0
v21_zero_shot_cot,0.0,00101000111,kkzkzkkkzzz,5,0
v21_zero_shot_cot,0.0,00101001000,kkzkzkkzkkk,3,0
v21_zero_shot_cot,0.0,00101001001,kkzkzkkzkkz,4,0
v21_zero_shot_cot,0.0,00101001010,kkzkzkkzkzk,4,0
v21_zero_shot_cot,0.0,00101001011,kkzkzkkzkzz,5,0
v21_zero_shot_cot,0.0,00101001100,kkzkzkkzzkk,4,0
v21_zero_shot_cot,0.0,00101001101,kkzkzkkzzkz,5,0
v21_zero_shot_cot,0.0,00101001110,kkzkzkkzzzk,5,0
v21_zero_shot_cot,0.0,00101001111,kkzkzkkzzzz,6,0
v21_zero_shot_cot,0.0,00101010000,kkzkzkzkkkk,3,0
v21_zero_shot_cot,0.0,00101010001,kkzkzkzkkkz,4,0
v21_zero_shot_cot,0.0,00101010010,kkzkzkzkkzk,4,0
v21_zero_shot_cot,0.0,00101010011,kkzkzkzkkzz,5,0
v21_zero_shot_cot,0.0,00101010100,kkzkzkzkzkk,4,0
v21_zero_shot_cot,0.0,00101010101,kkzkzkzkzkz,5,0
v21_zero_shot_cot,0.0,00101010110,kkzkzkzkzzk,5,0
v21_zero_shot_cot,0.0,00101010111,kkzkzkzkzzz,6,1
v21_zero_shot_cot,0.0,00101011000,kkzkzkzzkkk,4,0
v21_zero_shot_cot,0.0,00101011001,kkzkzkzzkkz,5,0
v21_zero_shot_cot,0.0,00101011010,kkzkzkzzkzk,5,0
v21_zero_shot_cot,0.0,00101011011,kkzkzkzzkzz,6,0
v21_zero_shot_cot,0.0,00101011100,kkzkzkzzzkk,5,0
v21_zero_shot_cot,0.0,00101011101,kkzkzkzzzkz,6,0
v21_zero_shot_cot,0.0,00101011110,kkzkzkzzzzk,6,0
v21_zero_shot_cot,0.0,00101011111,kkzkzkzzzzz,7,0
v21_zero_shot_cot,0.0,00101100000,kkzkzzkkkkk,3,0
v21_zero_shot_cot,0.0,00101100001,kkzkzzkkkkz,4,0
v21_zero_shot_cot,0.0,00101100010,kkzkzzkkkzk,4,0
v21_zero_shot_cot,0.0,00101100011,kkzkzzkkkzz,5,0
v21_zero_shot_cot,0.0,00101100100,kkzkzzkkzkk,4,0
v21_zero_shot_cot,0.0,00101100101,kkzkzzkkzkz,5,0
v21_zero_shot_cot,0.0,00101100110,kkzkzzkkzzk,5,0
v21_zero_shot_cot,0.0,00101100111,kkzkzzkkzzz,6,0
v21_zero_shot_cot,0.0,00101101000,kkzkzzkzkkk,4,0
v21_zero_shot_cot,0.0,00101101001,kkzkzzkzkkz,5,0
v21_zero_shot_cot,0.0,00101101010,kkzkzzkzkzk,5,0
v21_zero_shot_cot,0.0,00101101011,kkzkzzkzkzz,6,0
v21_zero_shot_cot,0.0,00101101100,kkzkzzkzzkk,5,0
v21_zero_shot_cot,0.0,00101101101,kkzkzzkzzkz,6,0
v21_zero_shot_cot,0.0,00101101110,kkzkzzkzzzk,6,0
v21_zero_shot_cot,0.0,00101101111,kkzkzzkzzzz,7,0
v21_zero_shot_cot,0.0,00101110000,kkzkzzzkkkk,4,0
v21_zero_shot_cot,0.0,00101110001,kkzkzzzkkkz,5,0
v21_zero_shot_cot,0.0,00101110010,kkzkzzzkkzk,5,0
v21_zero_shot_cot,0.0,00101110011,kkzkzzzkkzz,6,0
v21_zero_shot_cot,0.0,00101110100,kkzkzzzkzkk,5,0
v21_zero_shot_cot,0.0,00101110101,kkzkzzzkzkz,6,0
v21_zero_shot_cot,0.0,00101110110,kkzkzzzkzzk,6,0
v21_zero_shot_cot,0.0,00101110111,kkzkzzzkzzz,7,0
