variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_kz,0.0,001000111,kkzkkkzzz,4,1
v9_lista_completa_meio_kz,0.0,001001000,kkzkkzkkk,2,1
v9_lista_completa_meio_kz,0.0,001001001,kkzkkzkkz,3,1
v9_lista_completa_meio_kz,0.0,001001010,kkzkkzkzk,3,1
v9_lista_completa_meio_kz,0.0,001001011,kkzkkzkzz,4,1
v9_lista_completa_meio_kz,0.0,001001100,kkzkkzzkk,3,1
v9_lista_completa_meio_kz,0.0,001001101,kkzkkzzkz,4,1
v9_lista_completa_meio_kz,0.0,001001110,kkzkkzzzk,4,1
v9_lista_completa_meio_kz,0.0,001001111,kkzkkzzzz,5,1
v9_lista_completa_meio_kz,0.0,001010000,kkzkzkkkk,2,0
v9_lista_completa_meio_kz,0.0,001010001,kkzkzkkkz,3,0
v9_lista_completa_meio_kz,0.0,001010010,kkzkzkkzk,3,0
v9_lista_completa_meio_kz,0.0,001010011,kkzkzkkzz,4,0
v9_lista_completa_meio_kz,0.0,001010100,kkzkzkzkk,3,0
v9_lista_completa_meio_kz,0.0,001010101,kkzkzkzkz,4,0
v9_lista_completa_meio_kz,0.0,001010110,kkzkzkzzk,4,0
v9_lista_completa_meio_kz,0.0,001010111,kkzkzkzzz,5,1
v9_lista_completa_meio_kz,0.0,001011000,kkzkzzkkk,3,0
v9_lista_completa_meio_kz,0.0,001011001,kkzkzzkkz,4,0
v9_lista_completa_meio_kz,0.0,001011010,kkzkzzkzk,4,0
v9_lista_completa_meio_kz,0.0,001011011,kkzkzzkzz,5,0
v9_lista_completa_meio_kz,0.0,001011100,kkzkzzzkk,4,1
v9_lista_completa_meio_kz,0.0,001011101,kkzkzzzkz,5,0
v9_lista_completa_meio_kz,0.0,001011110,kkzkzzzzk,5,1
v9_lista_completa_meio_kz,0.0,001011111,kkzkzzzzz,6,1
v9_lista_completa_meio_kz,0.0,001100000,kkzzkkkkk,2,0
v9_lista_completa_meio_kz,0.0,001100001,kkzzkkkkz,3,0
v9_lista_completa_meio_kz,0.0,001100010,kkzzkkkzk,3,0
v9_lista_completa_meio_kz,0.0,001100011,kkzzkkkzz,4,0
v9_lista_completa_meio_kz,0.0,001100100,kkzzkkzkk,3,0
v9_lista_completa_meio_kz,0.0,001100101,kkzzkkzkz,4,1
v9_lista_completa_meio_kz,0.0,001100110,kkzzkkzzk,4,0
v9_lista_completa_meio_kz,0.0,001100111,kkzzkkzzz,5,1
v9_lista_completa_meio_kz,0.0,001101000,kkzzkzkkk,3,0
v9_lista_completa_meio_kz,0.0,001101001,kkzzkzkkz,4,1
v9_lista_completa_meio_kz,0.0,001101010,kkzzkzkzk,4,1
v9_lista_completa_meio_kz,0.0,001101011,kkzzkzkzz,5,1
v9_lista_completa_meio_kz,0.0,001101100,kkzzkzzkk,4,1
v9_lista_completa_meio_kz,0.0,001101101,kkzzkzzkz,5,1
v9_lista_completa_meio_kz,0.0,001101110,kkzzkzzzk,5,1
v9_lista_completa_meio_kz,0.0,001101111,kkzzkzzzz,6,1
v9_lista_completa_meio_kz,0.0,001110000,kkzzzkkkk,3,0
v9_lista_completa_meio_kz,0.0,001110001,kkzzzkkkz,4,0
v9_lista_completa_meio_kz,0.0,001110010,kkzzzkkzk,4,0
v9_lista_completa_meio_kz,0.0,001110011,kkzzzkkzz,5,0
v9_lista_completa_meio_kz,0.0,001110100,kkzzzkzkk,4,0
v9_lista_completa_meio_kz,0.0,001110101,kkzzzkzkz,5,0
v9_lista_completa_meio_kz,0.0,001110110,kkzzzkzzk,5,0
v9_lista_completa_meio_kz,0.0,001110111,kkzzzkzzz,6,0
v9_lista_completa_meio_kz,0.0,001111000,kkzzzzkkk,4,0
v9_lista_completa_meio_kz,0.0,001111001,kkzzzzkkz,5,0
v9_lista_completa_meio_kz,0.0,001111010,kkzzzzkzk,5,0
v9_lista_completa_meio_kz,0.0,001111011,kkzzzzkzz,6,0
v9_lista_completa_meio_kz,0.0,001111100,kkzzzzzkk,5,0
v9_lista_completa_meio_kz,0.0,001111101,kkzzzzzkz,6,0
v9_lista_completa_meio_kz,0.0,001111110,kkzzzzzzk,6,0
v9_lista_completa_meio_kz,0.0,001111111,kkzzzzzzz,7,0
v9_lista_completa_meio_kz,0.0,010000000,kzkkkkkkk,1,0
v9_lista_completa_meio_kz,0.0,010000001,kzkkkkkkz,2,0
v9_lista_completa_meio_kz,0.0,010000010,kzkkkkkzk,2,0
v9_lista_completa_meio_kz,0.0,010000011,kzkkkkkzz,3,0
v9_lista_completa_meio_kz,0.0,010000100,kzkkkkzkk,2,0
v9_lista_completa_meio_kz,0.0,010000101,kzkkkkzkz,3,0
v9_lista_completa_meio_kz,0.0,010000110,kzkkkkzzk,3,0
v9_lista_completa_meio_kz,0.0,010000111,kzkkkkzzz,4,1
v9_lista_completa_meio_kz,0.0,010001000,kzkkkzkkk,2,0
v9_lista_completa_meio_kz,0.0,010001001,kzkkkzkkz,3,0
v9_lista_completa_meio_kz,0.0,010001010,kzkkkzkzk,3,0
v9_lista_completa_meio_kz,0.0,010001011,kzkkkzkzz,4,1
v9_lista_completa_meio_kz,0.0,010001100,kzkkkzzkk,3,0
v9_lista_completa_meio_kz,0.0,010001101,kzkkkzzkz,4,1
v9_lista_completa_meio_kz,0.0,010001110,kzkkkzzzk,4,1
v9_lista_completa_meio_kz,0.0,010001111,kzkkkzzzz,5,1
v9_lista_completa_meio_kz,0.0,010010000,kzkkzkkkk,2,0
v9_lista_completa_meio_kz,0.0,010010001,kzkkzkkkz,3,0
v9_lista_completa_meio_kz,0.0,010010010,kzkkzkkzk,3,0
v9_lista_completa_meio_kz,0.0,010010011,kzkkzkkzz,4,0
v9_lista_completa_meio_kz,0.0,010010100,kzkkzkzkk,3,0
v9_lista_completa_meio_kz,0.0,010010101,kzkkzkzkz,4,0
v9_lista_completa_meio_kz,0.0,010010110,kzkkzkzzk,4,0
v9_lista_completa_meio_kz,0.0,010010111,kzkkzkzzz,5,1
v9_lista_completa_meio_kz,0.0,010011000,kzkkzzkkk,3,0
v9_lista_completa_meio_kz,0.0,010011001,kzkkzzkkz,4,0
v9_lista_completa_meio_kz,0.0,010011010,kzkkzzkzk,4,0
v9_lista_completa_meio_kz,0.0,010011011,kzkkzzkzz,5,0
v9_lista_completa_meio_kz,0.0,010011100,kzkkzzzkk,4,1
v9_lista_completa_meio_kz,0.0,010011101,kzkkzzzkz,5,1
v9_lista_completa_meio_kz,0.0,010011110,kzkkzzzzk,5,1
v9_lista_completa_meio_kz,0.0,010011111,kzkkzzzzz,6,1
v9_lista_completa_meio_kz,0.0,010100000,kzkzkkkkk,2,0
v9_lista_completa_meio_kz,0.0,010100001,kzkzkkkkz,3,0
v9_lista_completa_meio_kz,0.0,010100010,kzkzkkkzk,3,0
v9_lista_completa_meio_kz,0.0,010100011,kzkzkkkzz,4,0
v9_lista_completa_meio_kz,0.0,010100100,kzkzkkzkk,3,0
v9_lista_completa_meio_kz,0.0,010100101,kzkzkkzkz,4,1
v9_lista_completa_meio_kz,0.0,010100110,kzkzkkzzk,4,1
v9_lista_completa_meio_kz,0.0,010100111,kzkzkkzzz,5,1
v9_lista_completa_meio_kz,0.0,010101000,kzkzkzkkk,3,0
v9_lista_completa_meio_kz,0.0,010101001,kzkzkzkkz,4,1
v9_lista_completa_meio_kz,0.0,010101010,kzkzkzkzk,4,0
v9_lista_completa_meio_kz,0.0,010101011,kzkzkzkzz,5,1
v9_lista_completa_meio_kz,0.0,010101100,kzkzkzzkk,4,1
v9_lista_completa_meio_kz,0.0,010101101,kzkzkzzkz,5,1
v9_lista_completa_meio_kz,0.0,010101110,kzkzkzzzk,5,1
v9_lista_completa_meio_kz,0.0,010101111,kzkzkzzzz,6,1
v9_lista_completa_meio_kz,0.0,010110000,kzkzzkkkk,3,0
v9_lista_completa_meio_kz,0.0,010110001,kzkzzkkkz,4,0
v9_lista_completa_meio_kz,0.0,010110010,kzkzzkkzk,4,0
v9_lista_completa_meio_kz,0.0,010110011,kzkzzkkzz,5,1
v9_lista_completa_meio_kz,0.0,010110100,kzkzzkzkk,4,0
v9_lista_completa_meio_kz,0.0,010110101,kzkzzkzkz,5,0
v9_lista_completa_meio_kz,0.0,010110110,kzkzzkzzk,5,1
v9_lista_completa_meio_kz,0.0,010110111,kzkzzkzzz,6,1
v9_lista_completa_meio_kz,0.0,010111000,kzkzzzkkk,4,0
v9_lista_completa_meio_kz,0.0,010111001,kzkzzzkkz,5,1
v9_lista_completa_meio_kz,0.0,010111010,kzkzzzkzk,5,1
v9_lista_completa_meio_kz,0.0,010111011,kzkzzzkzz,6,1
v9_lista_completa_meio_kz,0.0,010111100,kzkzzzzkk,5,1
v9_lista_completa_meio_kz,0.0,010111101,kzkzzzzkz,6,1
v9_lista_completa_meio_kz,0.0,010111110,kzkzzzzzk,6,1
v9_lista_completa_meio_kz,0.0,010111111,kzkzzzzzz,7,1
v9_lista_completa_meio_kz,0.0,011000000,kzzkkkkkk,2,0
v9_lista_completa_meio_kz,0.0,011000001,kzzkkkkkz,3,0
v9_lista_completa_meio_kz,0.0,011000010,kzzkkkkzk,3,0
v9_lista_completa_meio_kz,0.0,011000011,kzzkkkkzz,4,0
v9_lista_completa_meio_kz,0.0,011000100,kzzkkkzkk,3,0
v9_lista_completa_meio_kz,0.0,011000101,kzzkkkzkz,4,0
v9_lista_completa_meio_kz,0.0,011000110,kzzkkkzzk,4,0
v9_lista_completa_meio_kz,0.0,011000111,kzzkkkzzz,5,1
v9_lista_completa_meio_kz,0.0,011001000,kzzkkzkkk,3,0
v9_lista_completa_meio_kz,0.0,011001001,kzzkkzkkz,4,1
v9_lista_completa_meio_kz,0.0,011001010,kzzkkzkzk,4,1
v9_lista_completa_meio_kz,0.0,011001011,kzzkkzkzz,5,1
v9_lista_completa_meio_kz,0.0,011001100,kzzkkzzkk,4,1
v9_lista_completa_meio_kz,0.0,011001101,kzzkkzzkz,5,1
v9_lista_completa_meio_kz,0.0,011001110,kzzkkzzzk,5,1
v9_lista_completa_meio_kz,0.0,011001111,kzzkkzzzz,6,1
v9_lista_completa_meio_kz,0.0,011010000,kzzkzkkkk,3,0
v9_lista_completa_meio_kz,0.0,011010001,kzzkzkkkz,4,0
v9_lista_completa_meio_kz,0.0,011010010,kzzkzkkzk,4,0
v9_lista_completa_meio_kz,0.0,011010011,kzzkzkkzz,5,0
v9_lista_completa_meio_kz,0.0,011010100,kzzkzkzkk,4,0
v9_lista_completa_meio_kz,0.0,011010101,kzzkzkzkz,5,0
v9_lista_completa_meio_kz,0.0,011010110,kzzkzkzzk,5,0
v9_lista_completa_meio_kz,0.0,011010111,kzzkzkzzz,6,1
v9_lista_completa_meio_kz,0.0,011011000,kzzkzzkkk,4,0
v9_lista_completa_meio_kz,0.0,011011001,kzzkzzkkz,5,1
v9_lista_completa_meio_kz,0.0,011011010,kzzkzzkzk,5,0
v9_lista_completa_meio_kz,0.0,011011011,kzzkzzkzz,6,0
v9_lista_completa_meio_kz,0.0,011011100,kzzkzzzkk,5,0
v9_lista_completa_meio_kz,0.0,011011101,kzzkzzzkz,6,1
v9_lista_completa_meio_kz,0.0,011011110,kzzkzzzzk,6,1
v9_lista_completa_meio_kz,0.0,011011111,kzzkzzzzz,7,1
v9_lista_completa_meio_kz,0.0,011100000,kzzzkkkkk,3,0
v9_lista_completa_meio_kz,0.0,011100001,kzzzkkkkz,4,1
v9_lista_completa_meio_kz,0.0,011100010,kzzzkkkzk,4,1
v9_lista_completa_meio_kz,0.0,011100011,kzzzkkkzz,5,1
v9_lista_completa_meio_kz,0.0,011100100,kzzzkkzkk,4,1
v9_lista_completa_meio_kz,0.0,011100101,kzzzkkzkz,5,1
v9_lista_completa_meio_kz,0.0,011100110,kzzzkkzzk,5,1
v9_lista_completa_meio_kz,0.0,011100111,kzzzkkzzz,6,1
v9_lista_completa_meio_kz,0.0,011101000,kzzzkzkkk,4,1
v9_lista_completa_meio_kz,0.0,011101001,kzzzkzkkz,5,1
v9_lista_completa_meio_kz,0.0,011101010,kzzzkzkzk,5,1
v9_lista_completa_meio_kz,0.0,011101011,kzzzkzkzz,6,1
v9_lista_completa_meio_kz,0.0,011101100,kzzzkzzkk,5,1
v9_lista_completa_meio_kz,0.0,011101101,kzzzkzzkz,6,1
v9_lista_completa_meio_kz,0.0,011101110,kzzzkzzzk,6,1
v9_lista_completa_meio_kz,0.0,011101111,kzzzkzzzz,7,1
v9_lista_completa_meio_kz,0.0,011110000,kzzzzkkkk,4,0
v9_lista_completa_meio_kz,0.0,011110001,kzzzzkkkz,5,0
v9_lista_completa_meio_kz,0.0,011110010,kzzzzkkzk,5,0
v9_lista_completa_meio_kz,0.0,011110011,kzzzzkkzz,6,0
v9_lista_completa_meio_kz,0.0,011110100,kzzzzkzkk,5,0
v9_lista_completa_meio_kz,0.0,011110101,kzzzzkzkz,6,0
v9_lista_completa_meio_kz,0.0,011110110,kzzzzkzzk,6,0
v9_lista_completa_meio_kz,0.0,011110111,kzzzzkzzz,7,1
v9_lista_completa_meio_kz,0.0,011111000,kzzzzzkkk,5,0
v9_lista_completa_meio_kz,0.0,011111001,kzzzzzkkz,6,1
v9_lista_completa_meio_kz,0.0,011111010,kzzzzzkzk,6,0
v9_lista_completa_meio_kz,0.0,011111011,kzzzzzkzz,7,1
v9_lista_completa_meio_kz,0.0,011111100,kzzzzzzkk,6,0
v9_lista_completa_meio_kz,0.0,011111101,kzzzzzzkz,7,1
v9_lista_completa_meio_kz,0.0,011111110,kzzzzzzzk,7,0
v9_lista_completa_meio_kz,0.0,011111111,kzzzzzzzz,8,1
v9_lista_completa_meio_kz,0.0,100000000,zkkkkkkkk,1,0
v9_lista_completa_meio_kz,0.0,100000001,zkkkkkkkz,2,0
v9_lista_completa_meio_kz,0.0,100000010,zkkkkkkzk,2,0
v9_lista_completa_meio_kz,0.0,100000011,zkkkkkkzz,3,0
v9_lista_completa_meio_kz,0.0,100000100,zkkkkkzkk,2,0
v9_lista_completa_meio_kz,0.0,100000101,zkkkkkzkz,3,0
v9_lista_completa_meio_kz,0.0,100000110,zkkkkkzzk,3,0
v9_lista_completa_meio_kz,0.0,100000111,zkkkkkzzz,4,0
v9_lista_completa_meio_kz,0.0,100001000,zkkkkzkkk,2,0
v9_lista_completa_meio_kz,0.0,100001001,zkkkkzkkz,3,0
v9_lista_completa_meio_kz,0.0,100001010,zkkkkzkzk,3,0
v9_lista_completa_meio_kz,0.0,100001011,zkkkkzkzz,4,0
v9_lista_completa_meio_kz,0.0,100001100,zkkkkzzkk,3,1
v9_lista_completa_meio_kz,0.0,100001101,zkkkkzzkz,4,0
v9_lista_completa_meio_kz,0.0,100001110,zkkkkzzzk,4,1
v9_lista_completa_meio_kz,0.0,100001111,zkkkkzzzz,5,1
v9_lista_completa_meio_kz,0.0,100010000,zkkkzkkkk,2,0
v9_lista_completa_meio_kz,0.0,100010001,zkkkzkkkz,3,0
v9_lista_completa_meio_kz,0.0,100010010,zkkkzkkzk,3,0
v9_lista_completa_meio_kz,0.0,100010011,zkkkzkkzz,4,0
v9_lista_completa_meio_kz,0.0,100010100,zkkkzkzkk,3,0
v9_lista_completa_meio_kz,0.0,100010101,zkkkzkzkz,4,0
v9_lista_completa_meio_kz,0.0,100010110,zkkkzkzzk,4,0
v9_lista_completa_meio_kz,0.0,100010111,zkkkzkzzz,5,1
v9_lista_completa_meio_kz,0.0,100011000,zkkkzzkkk,3,0
v9_lista_completa_meio_kz,0.0,100011001,zkkkzzkkz,4,0
v9_lista_completa_meio_kz,0.0,100011010,zkkkzzkzk,4,0
v9_lista_completa_meio_kz,0.0,100011011,zkkkzzkzz,5,0
v9_lista_completa_meio_kz,0.0,100011100,zkkkzzzkk,4,0
v9_lista_completa_meio_kz,0.0,100011101,zkkkzzzkz,5,0
v9_lista_completa_meio_kz,0.0,100011110,zkkkzzzzk,5,1
v9_lista_completa_meio_kz,0.0,100011111,zkkkzzzzz,6,1
v9_lista_completa_meio_kz,0.0,100100000,zkkzkkkkk,2,0
v9_lista_completa_meio_kz,0.0,100100001,zkkzkkkkz,3,0
v9_lista_completa_meio_kz,0.0,100100010,zkkzkkkzk,3,0
v9_lista_completa_meio_kz,0.0,100100011,zkkzkkkzz,4,0
v9_lista_completa_meio_kz,0.0,100100100,zkkzkkzkk,3,0
v9_lista_completa_meio_kz,0.0,100100101,zkkzkkzkz,4,1
v9_lista_completa_meio_kz,0.0,100100110,zkkzkkzzk,4,1
v9_lista_completa_meio_kz,0.0,100100111,zkkzkkzzz,5,1
v9_lista_completa_meio_kz,0.0,100101000,zkkzkzkkk,3,0
v9_lista_completa_meio_kz,0.0,100101001,zkkzkzkkz,4,1
v9_lista_completa_meio_kz,0.0,100101010,zkkzkzkzk,4,0
v9_lista_completa_meio_kz,0.0,100101011,zkkzkzkzz,5,1
v9_lista_completa_meio_kz,0.0,100101100,zkkzkzzkk,4,1
v9_lista_completa_meio_kz,0.0,100101101,zkkzkzzkz,5,1
v9_lista_completa_meio_kz,0.0,100101110,zkkzkzzzk,5,1
v9_lista_completa_meio_kz,0.0,100101111,zkkzkzzzz,6,1
v9_lista_completa_meio_kz,0.0,100110000,zkkzzkkkk,3,0
v9_lista_completa_meio_kz,0.0,100110001,zkkzzkkkz,4,0
v9_lista_completa_meio_kz,0.0,100110010,zkkzzkkzk,4,0
v9_lista_completa_meio_kz,0.0,100110011,zkkzzkkzz,5,0
v9_lista_completa_meio_kz,0.0,100110100,zkkzzkzkk,4,0
v9_lista_completa_meio_kz,0.0,100110101,zkkzzkzkz,5,0
v9_lista_completa_meio_kz,0.0,100110110,zkkzzkzzk,5,0
v9_lista_completa_meio_kz,0.0,100110111,zkkzzkzzz,6,0
v9_lista_completa_meio_kz,0.0,100111000,zkkzzzkkk,4,0
v9_lista_completa_meio_kz,0.0,100111001,zkkzzzkkz,5,1
v9_lista_completa_meio_kz,0.0,100111010,zkkzzzkzk,5,0
v9_lista_completa_meio_kz,0.0,100111011,zkkzzzkzz,6,1
v9_lista_completa_meio_kz,0.0,100111100,zkkzzzzkk,5,1
v9_lista_completa_meio_kz,0.0,100111101,zkkzzzzkz,6,1
v9_lista_completa_meio_kz,0.0,100111110,zkkzzzzzk,6,1
v9_lista_completa_meio_kz,0.0,100111111,zkkzzzzzz,7,1
v9_lista_completa_meio_kz,0.0,101000000,zkzkkkkkk,2,0
v9_lista_completa_meio_kz,0.0,101000001,zkzkkkkkz,3,0
v9_lista_completa_meio_kz,0.0,101000010,zkzkkkkzk,3,0
v9_lista_completa_meio_kz,0.0,101000011,zkzkkkkzz,4,0
v9_lista_completa_meio_kz,0.0,101000100,zkzkkkzkk,3,0
v9_lista_completa_meio_kz,0.0,101000101,zkzkkkzkz,4,0
v9_lista_completa_meio_kz,0.0,101000110,zkzkkkzzk,4,0
v9_lista_completa_meio_kz,0.0,101000111,zkzkkkzzz,5,0
v9_lista_completa_meio_kz,0.0,101001000,zkzkkzkkk,3,0
v9_lista_completa_meio_kz,0.0,101001001,zkzkkzkkz,4,0
v9_lista_completa_meio_kz,0.0,101001010,zkzkkzkzk,4,0
v9_lista_completa_meio_kz,0.0,101001011,zkzkkzkzz,5,0
v9_lista_completa_meio_kz,0.0,101001100,zkzkkzzkk,4,0
v9_lista_completa_meio_kz,0.0,101001101,zkzkkzzkz,5,0
v9_lista_completa_meio_kz,0.0,101001110,zkzkkzzzk,5,1
v9_lista_completa_meio_kz,0.0,101001111,zkzkkzzzz,6,1
v9_lista_completa_meio_kz,0.0,101010000,zkzkzkkkk,3,0
v9_lista_completa_meio_kz,0.0,101010001,zkzkzkkkz,4,0
v9_lista_completa_meio_kz,0.0,101010010,zkzkzkkzk,4,0
v9_lista_completa_meio_kz,0.0,101010011,zkzkzkkzz,5,0
v9_lista_completa_meio_kz,0.0,101010100,zkzkzkzkk,4,0
v9_lista_completa_meio_kz,0.0,101010101,zkzkzkzkz,5,0
v9_lista_completa_meio_kz,0.0,101010110,zkzkzkzzk,5,0
v9_lista_completa_meio_kz,0.0,101010111,zkzkzkzzz,6,1
v9_lista_completa_meio_kz,0.0,101011000,zkzkzzkkk,4,0
v9_lista_completa_meio_kz,0.0,101011001,zkzkzzkkz,5,0
v9_lista_completa_meio_kz,0.0,101011010,zkzkzzkzk,5,0
v9_lista_completa_meio_kz,0.0,101011011,zkzkzzkzz,6,1
v9_lista_completa_meio_kz,0.0,101011100,zkzkzzzkk,5,1
v9_lista_completa_meio_kz,0.0,101011101,zkzkzzzkz,6,1
v9_lista_completa_meio_kz,0.0,101011110,zkzkzzzzk,6,1
v9_lista_completa_meio_kz,0.0,101011111,zkzkzzzzz,7,1
v9_lista_completa_meio_kz,0.0,101100000,zkzzkkkkk,3,0
v9_lista_completa_meio_kz,0.0,101100001,zkzzkkkkz,4,0
v9_lista_completa_meio_kz,0.0,101100010,zkzzkkkzk,4,0
v9_lista_completa_meio_kz,0.0,101100011,zkzzkkkzz,5,0
v9_lista_completa_meio_kz,0.0,101100100,zkzzkkzkk,4,0
v9_lista_completa_meio_kz,0.0,101100101,zkzzkkzkz,5,0
v9_lista_completa_meio_kz,0.0,101100110,zkzzkkzzk,5,0
v9_lista_completa_meio_kz,0.0,101100111,zkzzkkzzz,6,1
v9_lista_completa_meio_kz,0.0,101101000,zkzzkzkkk,4,0
v9_lista_completa_meio_kz,0.0,101101001,zkzzkzkkz,5,1
v9_lista_completa_meio_kz,0.0,101101010,zkzzkzkzk,5,1
v9_lista_completa_meio_kz,0.0,101101011,zkzzkzkzz,6,1
v9_lista_completa_meio_kz,0.0,101101100,zkzzkzzkk,5,0
v9_lista_completa_meio_kz,0.0,101101101,zkzzkzzkz,6,1
v9_lista_completa_meio_kz,0.0,101101110,zkzzkzzzk,6,1
v9_lista_completa_meio_kz,0.0,101101111,zkzzkzzzz,7,1
v9_lista_completa_meio_kz,0.0,101110000,zkzzzkkkk,4,0
v9_lista_completa_meio_kz,0.0,101110001,zkzzzkkkz,5,0
v9_lista_completa_meio_kz,0.0,101110010,zkzzzkkzk,5,0
v9_lista_completa_meio_kz,0.0,101110011,zkzzzkkzz,6,1
v9_lista_completa_meio_kz,0.0,101110100,zkzzzkzkk,5,0
v9_lista_completa_meio_kz,0.0,101110101,zkzzzkzkz,6,1
v9_lista_completa_meio_kz,0.0,101110110,zkzzzkzzk,6,0
v9_lista_completa_meio_kz,0.0,101110111,zkzzzkzzz,7,1
