variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_αβ,0.0,001000010,ααβααααβα,2,0
v9_lista_completa_meio_αβ,0.0,001000011,ααβααααββ,3,0
v9_lista_completa_meio_αβ,0.0,001000100,ααβαααβαα,2,1
v9_lista_completa_meio_αβ,0.0,001000101,ααβαααβαβ,3,1
v9_lista_completa_meio_αβ,0.0,001000110,ααβαααββα,3,1
v9_lista_completa_meio_αβ,0.0,001000111,ααβαααβββ,4,1
v9_lista_completa_meio_αβ,0.0,001001000,ααβααβααα,2,1
v9_lista_completa_meio_αβ,0.0,001001001,ααβααβααβ,3,1
v9_lista_completa_meio_αβ,0.0,001001010,ααβααβαβα,3,1
v9_lista_completa_meio_αβ,0.0,001001011,ααβααβαββ,4,1
v9_lista_completa_meio_αβ,0.0,001001100,ααβααββαα,3,1
v9_lista_completa_meio_αβ,0.0,001001101,ααβααββαβ,4,1
v9_lista_completa_meio_αβ,0.0,001001110,ααβααβββα,4,1
v9_lista_completa_meio_αβ,0.0,001001111,ααβααββββ,5,1
v9_lista_completa_meio_αβ,0.0,001010000,ααβαβαααα,2,0
v9_lista_completa_meio_αβ,0.0,001010001,ααβαβαααβ,3,0
v9_lista_completa_meio_αβ,0.0,001010010,ααβαβααβα,3,0
v9_lista_completa_meio_αβ,0.0,001010011,ααβαβααββ,4,0
v9_lista_completa_meio_αβ,0.0,001010100,ααβαβαβαα,3,0
v9_lista_completa_meio_αβ,0.0,001010101,ααβαβαβαβ,4,0
v9_lista_completa_meio_αβ,0.0,001010110,ααβαβαββα,4,1
v9_lista_completa_meio_αβ,0.0,001010111,ααβαβαβββ,5,0
v9_lista_completa_meio_αβ,0.0,001011000,ααβαββααα,3,0
v9_lista_completa_meio_αβ,0.0,001011001,ααβαββααβ,4,1
v9_lista_completa_meio_αβ,0.0,001011010,ααβαββαβα,4,1
v9_lista_completa_meio_αβ,0.0,001011011,ααβαββαββ,5,1
v9_lista_completa_meio_αβ,0.0,001011100,ααβαβββαα,4,1
v9_lista_completa_meio_αβ,0.0,001011101,ααβαβββαβ,5,1
v9_lista_completa_meio_αβ,0.0,001011110,ααβαββββα,5,1
v9_lista_completa_meio_αβ,0.0,001011111,ααβαβββββ,6,1
v9_lista_completa_meio_αβ,0.0,001100000,ααββααααα,2,0
v9_lista_completa_meio_αβ,0.0,001100001,ααββααααβ,3,0
v9_lista_completa_meio_αβ,0.0,001100010,ααββαααβα,3,0
v9_lista_completa_meio_αβ,0.0,001100011,ααββαααββ,4,0
v9_lista_completa_meio_αβ,0.0,001100100,ααββααβαα,3,1
v9_lista_completa_meio_αβ,0.0,001100101,ααββααβαβ,4,1
v9_lista_completa_meio_αβ,0.0,001100110,ααββααββα,4,0
v9_lista_completa_meio_αβ,0.0,001100111,ααββααβββ,5,1
v9_lista_completa_meio_αβ,0.0,001101000,ααββαβααα,3,1
v9_lista_completa_meio_αβ,0.0,001101001,ααββαβααβ,4,1
v9_lista_completa_meio_αβ,0.0,001101010,ααββαβαβα,4,1
v9_lista_completa_meio_αβ,0.0,001101011,ααββαβαββ,5,1
v9_lista_completa_meio_αβ,0.0,001101100,ααββαββαα,4,1
v9_lista_completa_meio_αβ,0.0,001101101,ααββαββαβ,5,1
v9_lista_completa_meio_αβ,0.0,001101110,ααββαβββα,5,1
v9_lista_completa_meio_αβ,0.0,001101111,ααββαββββ,6,1
v9_lista_completa_meio_αβ,0.0,001110000,ααβββαααα,3,1
v9_lista_completa_meio_αβ,0.0,001110001,ααβββαααβ,4,1
v9_lista_completa_meio_αβ,0.0,001110010,ααβββααβα,4,1
v9_lista_completa_meio_αβ,0.0,001110011,ααβββααββ,5,1
v9_lista_completa_meio_αβ,0.0,001110100,ααβββαβαα,4,1
v9_lista_completa_meio_αβ,0.0,001110101,ααβββαβαβ,5,1
v9_lista_completa_meio_αβ,0.0,001110110,ααβββαββα,5,1
v9_lista_completa_meio_αβ,0.0,001110111,ααβββαβββ,6,1
v9_lista_completa_meio_αβ,0.0,001111000,ααββββααα,4,1
v9_lista_completa_meio_αβ,0.0,001111001,ααββββααβ,5,1
v9_lista_completa_meio_αβ,0.0,001111010,ααββββαβα,5,1
v9_lista_completa_meio_αβ,0.0,001111011,ααββββαββ,6,1
v9_lista_completa_meio_αβ,0.0,001111100,ααβββββαα,5,1
v9_lista_completa_meio_αβ,0.0,001111101,ααβββββαβ,6,1
v9_lista_completa_meio_αβ,0.0,001111110,ααββββββα,6,1
v9_lista_completa_meio_αβ,0.0,001111111,ααβββββββ,7,1
v9_lista_completa_meio_αβ,0.0,010000000,αβααααααα,1,0
v9_lista_completa_meio_αβ,0.0,010000001,αβααααααβ,2,0
v9_lista_completa_meio_αβ,0.0,010000010,αβαααααβα,2,0
v9_lista_completa_meio_αβ,0.0,010000011,αβαααααββ,3,0
v9_lista_completa_meio_αβ,0.0,010000100,αβααααβαα,2,0
v9_lista_completa_meio_αβ,0.0,010000101,αβααααβαβ,3,0
v9_lista_completa_meio_αβ,0.0,010000110,αβααααββα,3,0
v9_lista_completa_meio_αβ,0.0,010000111,αβααααβββ,4,0
v9_lista_completa_meio_αβ,0.0,010001000,αβαααβααα,2,0
v9_lista_completa_meio_αβ,0.0,010001001,αβαααβααβ,3,0
v9_lista_completa_meio_αβ,0.0,010001010,αβαααβαβα,3,0
v9_lista_completa_meio_αβ,0.0,010001011,αβαααβαββ,4,0
v9_lista_completa_meio_αβ,0.0,010001100,αβαααββαα,3,0
v9_lista_completa_meio_αβ,0.0,010001101,αβαααββαβ,4,0
v9_lista_completa_meio_αβ,0.0,010001110,αβαααβββα,4,0
v9_lista_completa_meio_αβ,0.0,010001111,αβαααββββ,5,1
v9_lista_completa_meio_αβ,0.0,010010000,αβααβαααα,2,0
v9_lista_completa_meio_αβ,0.0,010010001,αβααβαααβ,3,0
v9_lista_completa_meio_αβ,0.0,010010010,αβααβααβα,3,0
v9_lista_completa_meio_αβ,0.0,010010011,αβααβααββ,4,0
v9_lista_completa_meio_αβ,0.0,010010100,αβααβαβαα,3,0
v9_lista_completa_meio_αβ,0.0,010010101,αβααβαβαβ,4,1
v9_lista_completa_meio_αβ,0.0,010010110,αβααβαββα,4,1
v9_lista_completa_meio_αβ,0.0,010010111,αβααβαβββ,5,1
v9_lista_completa_meio_αβ,0.0,010011000,αβααββααα,3,0
v9_lista_completa_meio_αβ,0.0,010011001,αβααββααβ,4,1
v9_lista_completa_meio_αβ,0.0,010011010,αβααββαβα,4,1
v9_lista_completa_meio_αβ,0.0,010011011,αβααββαββ,5,1
v9_lista_completa_meio_αβ,0.0,010011100,αβααβββαα,4,1
v9_lista_completa_meio_αβ,0.0,010011101,αβααβββαβ,5,1
v9_lista_completa_meio_αβ,0.0,010011110,αβααββββα,5,1
v9_lista_completa_meio_αβ,0.0,010011111,αβααβββββ,6,1
v9_lista_completa_meio_αβ,0.0,010100000,αβαβααααα,2,0
v9_lista_completa_meio_αβ,0.0,010100001,αβαβααααβ,3,0
v9_lista_completa_meio_αβ,0.0,010100010,αβαβαααβα,3,0
v9_lista_completa_meio_αβ,0.0,010100011,αβαβαααββ,4,0
v9_lista_completa_meio_αβ,0.0,010100100,αβαβααβαα,3,0
v9_lista_completa_meio_αβ,0.0,010100101,αβαβααβαβ,4,1
v9_lista_completa_meio_αβ,0.0,010100110,αβαβααββα,4,1
v9_lista_completa_meio_αβ,0.0,010100111,αβαβααβββ,5,1
v9_lista_completa_meio_αβ,0.0,010101000,αβαβαβααα,3,0
v9_lista_completa_meio_αβ,0.0,010101001,αβαβαβααβ,4,1
v9_lista_completa_meio_αβ,0.0,010101010,αβαβαβαβα,4,0
v9_lista_completa_meio_αβ,0.0,010101011,αβαβαβαββ,5,1
v9_lista_completa_meio_αβ,0.0,010101100,αβαβαββαα,4,1
v9_lista_completa_meio_αβ,0.0,010101101,αβαβαββαβ,5,1
v9_lista_completa_meio_αβ,0.0,010101110,αβαβαβββα,5,1
v9_lista_completa_meio_αβ,0.0,010101111,αβαβαββββ,6,1
v9_lista_completa_meio_αβ,0.0,010110000,αβαββαααα,3,1
v9_lista_completa_meio_αβ,0.0,010110001,αβαββαααβ,4,1
v9_lista_completa_meio_αβ,0.0,010110010,αβαββααβα,4,1
v9_lista_completa_meio_αβ,0.0,010110011,αβαββααββ,5,1
v9_lista_completa_meio_αβ,0.0,010110100,αβαββαβαα,4,1
v9_lista_completa_meio_αβ,0.0,010110101,αβαββαβαβ,5,1
v9_lista_completa_meio_αβ,0.0,010110110,αβαββαββα,5,1
v9_lista_completa_meio_αβ,0.0,010110111,αβαββαβββ,6,1
v9_lista_completa_meio_αβ,0.0,010111000,αβαβββααα,4,1
v9_lista_completa_meio_αβ,0.0,010111001,αβαβββααβ,5,1
v9_lista_completa_meio_αβ,0.0,010111010,αβαβββαβα,5,1
v9_lista_completa_meio_αβ,0.0,010111011,αβαβββαββ,6,1
v9_lista_completa_meio_αβ,0.0,010111100,αβαββββαα,5,1
v9_lista_completa_meio_αβ,0.0,010111101,αβαββββαβ,6,1
v9_lista_completa_meio_αβ,0.0,010111110,αβαβββββα,6,1
v9_lista_completa_meio_αβ,0.0,010111111,αβαββββββ,7,1
v9_lista_completa_meio_αβ,0.0,011000000,αββαααααα,2,0
v9_lista_completa_meio_αβ,0.0,011000001,αββαααααβ,3,0
v9_lista_completa_meio_αβ,0.0,011000010,αββααααβα,3,0
v9_lista_completa_meio_αβ,0.0,011000011,αββααααββ,4,0
v9_lista_completa_meio_αβ,0.0,011000100,αββαααβαα,3,1
v9_lista_completa_meio_αβ,0.0,011000101,αββαααβαβ,4,0
v9_lista_completa_meio_αβ,0.0,011000110,αββαααββα,4,1
v9_lista_completa_meio_αβ,0.0,011000111,αββαααβββ,5,1
v9_lista_completa_meio_αβ,0.0,011001000,αββααβααα,3,0
v9_lista_completa_meio_αβ,0.0,011001001,αββααβααβ,4,1
v9_lista_completa_meio_αβ,0.0,011001010,αββααβαβα,4,1
v9_lista_completa_meio_αβ,0.0,011001011,αββααβαββ,5,1
v9_lista_completa_meio_αβ,0.0,011001100,αββααββαα,4,1
v9_lista_completa_meio_αβ,0.0,011001101,αββααββαβ,5,1
v9_lista_completa_meio_αβ,0.0,011001110,αββααβββα,5,1
v9_lista_completa_meio_αβ,0.0,011001111,αββααββββ,6,1
v9_lista_completa_meio_αβ,0.0,011010000,αββαβαααα,3,1
v9_lista_completa_meio_αβ,0.0,011010001,αββαβαααβ,4,1
v9_lista_completa_meio_αβ,0.0,011010010,αββαβααβα,4,1
v9_lista_completa_meio_αβ,0.0,011010011,αββαβααββ,5,1
v9_lista_completa_meio_αβ,0.0,011010100,αββαβαβαα,4,1
v9_lista_completa_meio_αβ,0.0,011010101,αββαβαβαβ,5,1
v9_lista_completa_meio_αβ,0.0,011010110,αββαβαββα,5,1
v9_lista_completa_meio_αβ,0.0,011010111,αββαβαβββ,6,1
v9_lista_completa_meio_αβ,0.0,011011000,αββαββααα,4,1
v9_lista_completa_meio_αβ,0.0,011011001,αββαββααβ,5,1
v9_lista_completa_meio_αβ,0.0,011011010,αββαββαβα,5,1
v9_lista_completa_meio_αβ,0.0,011011011,αββαββαββ,6,1
v9_lista_completa_meio_αβ,0.0,011011100,αββαβββαα,5,1
v9_lista_completa_meio_αβ,0.0,011011101,αββαβββαβ,6,1
v9_lista_completa_meio_αβ,0.0,011011110,αββαββββα,6,1
v9_lista_completa_meio_αβ,0.0,011011111,αββαβββββ,7,1
v9_lista_completa_meio_αβ,0.0,011100000,αβββααααα,3,1
v9_lista_completa_meio_αβ,0.0,011100001,αβββααααβ,4,1
v9_lista_completa_meio_αβ,0.0,011100010,αβββαααβα,4,1
v9_lista_completa_meio_αβ,0.0,011100011,αβββαααββ,5,1
v9_lista_completa_meio_αβ,0.0,011100100,αβββααβαα,4,1
v9_lista_completa_meio_αβ,0.0,011100101,αβββααβαβ,5,1
v9_lista_completa_meio_αβ,0.0,011100110,αβββααββα,5,1
v9_lista_completa_meio_αβ,0.0,011100111,αβββααβββ,6,1
v9_lista_completa_meio_αβ,0.0,011101000,αβββαβααα,4,1
v9_lista_completa_meio_αβ,0.0,011101001,αβββαβααβ,5,1
v9_lista_completa_meio_αβ,0.0,011101010,αβββαβαβα,5,1
v9_lista_completa_meio_αβ,0.0,011101011,αβββαβαββ,6,1
v9_lista_completa_meio_αβ,0.0,011101100,αβββαββαα,5,1
v9_lista_completa_meio_αβ,0.0,011101101,αβββαββαβ,6,1
v9_lista_completa_meio_αβ,0.0,011101110,αβββαβββα,6,1
v9_lista_completa_meio_αβ,0.0,011101111,αβββαββββ,7,1
v9_lista_completa_meio_αβ,0.0,011110000,αββββαααα,4,1
v9_lista_completa_meio_αβ,0.0,011110001,αββββαααβ,5,1
v9_lista_completa_meio_αβ,0.0,011110010,αββββααβα,5,1
v9_lista_completa_meio_αβ,0.0,011110011,αββββααββ,6,1
v9_lista_completa_meio_αβ,0.0,011110100,αββββαβαα,5,1
v9_lista_completa_meio_αβ,0.0,011110101,αββββαβαβ,6,1
v9_lista_completa_meio_αβ,0.0,011110110,αββββαββα,6,1
v9_lista_completa_meio_αβ,0.0,011110111,αββββαβββ,7,1
v9_lista_completa_meio_αβ,0.0,011111000,αβββββααα,5,1
v9_lista_completa_meio_αβ,0.0,011111001,αβββββααβ,6,1
v9_lista_completa_meio_αβ,0.0,011111010,αβββββαβα,6,1
v9_lista_completa_meio_αβ,0.0,011111011,αβββββαββ,7,1
v9_lista_completa_meio_αβ,0.0,011111100,αββββββαα,6,1
v9_lista_completa_meio_αβ,0.0,011111101,αββββββαβ,7,1
v9_lista_completa_meio_αβ,0.0,011111110,αβββββββα,7,1
v9_lista_completa_meio_αβ,0.0,011111111,αββββββββ,8,1
v9_lista_completa_meio_αβ,0.0,100000000,βαααααααα,1,0
v9_lista_completa_meio_αβ,0.0,100000001,βαααααααβ,2,0
v9_lista_completa_meio_αβ,0.0,100000010,βααααααβα,2,0
v9_lista_completa_meio_αβ,0.0,100000011,βααααααββ,3,0
v9_lista_completa_meio_αβ,0.0,100000100,βαααααβαα,2,0
v9_lista_completa_meio_αβ,0.0,100000101,βαααααβαβ,3,0
v9_lista_completa_meio_αβ,0.0,100000110,βαααααββα,3,0
v9_lista_completa_meio_αβ,0.0,100000111,βαααααβββ,4,0
v9_lista_completa_meio_αβ,0.0,100001000,βααααβααα,2,0
v9_lista_completa_meio_αβ,0.0,100001001,βααααβααβ,3,0
v9_lista_completa_meio_αβ,0.0,100001010,βααααβαβα,3,0
v9_lista_completa_meio_αβ,0.0,100001011,βααααβαββ,4,0
v9_lista_completa_meio_αβ,0.0,100001100,βααααββαα,3,0
v9_lista_completa_meio_αβ,0.0,100001101,βααααββαβ,4,0
v9_lista_completa_meio_αβ,0.0,100001110,βααααβββα,4,0
v9_lista_completa_meio_αβ,0.0,100001111,βααααββββ,5,0
v9_lista_completa_meio_αβ,0.0,100010000,βαααβαααα,2,0
v9_lista_completa_meio_αβ,0.0,100010001,βαααβαααβ,3,0
v9_lista_completa_meio_αβ,0.0,100010010,βαααβααβα,3,0
v9_lista_completa_meio_αβ,0.0,100010011,βαααβααββ,4,0
v9_lista_completa_meio_αβ,0.0,100010100,βαααβαβαα,3,0
v9_lista_completa_meio_αβ,0.0,100010101,βαααβαβαβ,4,0
v9_lista_completa_meio_αβ,0.0,100010110,βαααβαββα,4,0
v9_lista_completa_meio_αβ,0.0,100010111,βαααβαβββ,5,0
v9_lista_completa_meio_αβ,0.0,100011000,βαααββααα,3,0
v9_lista_completa_meio_αβ,0.0,100011001,βαααββααβ,4,0
v9_lista_completa_meio_αβ,0.0,100011010,βαααββαβα,4,0
v9_lista_completa_meio_αβ,0.0,100011011,βαααββαββ,5,0
v9_lista_completa_meio_αβ,0.0,100011100,βαααβββαα,4,0
v9_lista_completa_meio_αβ,0.0,100011101,βαααβββαβ,5,1
v9_lista_completa_meio_αβ,0.0,100011110,βαααββββα,5,0
v9_lista_completa_meio_αβ,0.0,100011111,βαααβββββ,6,1
v9_lista_completa_meio_αβ,0.0,100100000,βααβααααα,2,0
v9_lista_completa_meio_αβ,0.0,100100001,βααβααααβ,3,0
v9_lista_completa_meio_αβ,0.0,100100010,βααβαααβα,3,1
v9_lista_completa_meio_αβ,0.0,100100011,βααβαααββ,4,1
v9_lista_completa_meio_αβ,0.0,100100100,βααβααβαα,3,1
v9_lista_completa_meio_αβ,0.0,100100101,βααβααβαβ,4,1
v9_lista_completa_meio_αβ,0.0,100100110,βααβααββα,4,1
v9_lista_completa_meio_αβ,0.0,100100111,βααβααβββ,5,1
v9_lista_completa_meio_αβ,0.0,100101000,βααβαβααα,3,0
v9_lista_completa_meio_αβ,0.0,100101001,βααβαβααβ,4,1
v9_lista_completa_meio_αβ,0.0,100101010,βααβαβαβα,4,1
v9_lista_completa_meio_αβ,0.0,100101011,βααβαβαββ,5,1
v9_lista_completa_meio_αβ,0.0,100101100,βααβαββαα,4,1
v9_lista_completa_meio_αβ,0.0,100101101,βααβαββαβ,5,1
v9_lista_completa_meio_αβ,0.0,100101110,βααβαβββα,5,1
v9_lista_completa_meio_αβ,0.0,100101111,βααβαββββ,6,1
v9_lista_completa_meio_αβ,0.0,100110000,βααββαααα,3,0
v9_lista_completa_meio_αβ,0.0,100110001,βααββαααβ,4,1
v9_lista_completa_meio_αβ,0.0,100110010,βααββααβα,4,1
v9_lista_completa_meio_αβ,0.0,100110011,βααββααββ,5,1
v9_lista_completa_meio_αβ,0.0,100110100,βααββαβαα,4,1
v9_lista_completa_meio_αβ,0.0,100110101,βααββαβαβ,5,1
v9_lista_completa_meio_αβ,0.0,100110110,βααββαββα,5,1
v9_lista_completa_meio_αβ,0.0,100110111,βααββαβββ,6,1
v9_lista_completa_meio_αβ,0.0,100111000,βααβββααα,4,1
v9_lista_completa_meio_αβ,0.0,100111001,βααβββααβ,5,1
v9_lista_completa_meio_αβ,0.0,100111010,βααβββαβα,5,1
v9_lista_completa_meio_αβ,0.0,100111011,βααβββαββ,6,1
v9_lista_completa_meio_αβ,0.0,100111100,βααββββαα,5,1
v9_lista_completa_meio_αβ,0.0,100111101,βααββββαβ,6,1
v9_lista_completa_meio_αβ,0.0,100111110,βααβββββα,6,1
v9_lista_completa_meio_αβ,0.0,100111111,βααββββββ,7,1
v9_lista_completa_meio_αβ,0.0,101000000,βαβαααααα,2,0
v9_lista_completa_meio_αβ,0.0,101000001,βαβαααααβ,3,0
v9_lista_completa_meio_αβ,0.0,101000010,βαβααααβα,3,0
v9_lista_completa_meio_αβ,0.0,101000011,βαβααααββ,4,0
v9_lista_completa_meio_αβ,0.0,101000100,βαβαααβαα,3,0
v9_lista_completa_meio_αβ,0.0,101000101,βαβαααβαβ,4,0
v9_lista_completa_meio_αβ,0.0,101000110,βαβαααββα,4,0
v9_lista_completa_meio_αβ,0.0,101000111,βαβαααβββ,5,1
v9_lista_completa_meio_αβ,0.0,101001000,βαβααβααα,3,1
v9_lista_completa_meio_αβ,0.0,101001001,βαβααβααβ,4,1
v9_lista_completa_meio_αβ,0.0,101001010,βαβααβαβα,4,1
v9_lista_completa_meio_αβ,0.0,101001011,βαβααβαββ,5,1
v9_lista_completa_meio_αβ,0.0,101001100,βαβααββαα,4,1
v9_lista_completa_meio_αβ,0.0,101001101,βαβααββαβ,5,1
v9_lista_completa_meio_αβ,0.0,101001110,βαβααβββα,5,1
v9_lista_completa_meio_αβ,0.0,101001111,βαβααββββ,6,1
v9_lista_completa_meio_αβ,0.0,101010000,βαβαβαααα,3,0
v9_lista_completa_meio_αβ,0.0,101010001,βαβαβαααβ,4,1
v9_lista_completa_meio_αβ,0.0,101010010,βαβαβααβα,4,1
v9_lista_completa_meio_αβ,0.0,101010011,βαβαβααββ,5,1
v9_lista_completa_meio_αβ,0.0,101010100,βαβαβαβαα,4,1
v9_lista_completa_meio_αβ,0.0,101010101,βαβαβαβαβ,5,1
v9_lista_completa_meio_αβ,0.0,101010110,βαβαβαββα,5,1
v9_lista_completa_meio_αβ,0.0,101010111,βαβαβαβββ,6,1
v9_lista_completa_meio_αβ,0.0,101011000,βαβαββααα,4,1
v9_lista_completa_meio_αβ,0.0,101011001,βαβαββααβ,5,1
v9_lista_completa_meio_αβ,0.0,101011010,βαβαββαβα,5,1
v9_lista_completa_meio_αβ,0.0,101011011,βαβαββαββ,6,1
v9_lista_completa_meio_αβ,0.0,101011100,βαβαβββαα,5,1
v9_lista_completa_meio_αβ,0.0,101011101,βαβαβββαβ,6,1
v9_lista_completa_meio_αβ,0.0,101011110,βαβαββββα,6,1
v9_lista_completa_meio_αβ,0.0,101011111,βαβαβββββ,7,1
v9_lista_completa_meio_αβ,0.0,101100000,βαββααααα,3,0
v9_lista_completa_meio_αβ,0.0,101100001,βαββααααβ,4,0
v9_lista_completa_meio_αβ,0.0,101100010,βαββαααβα,4,0
v9_lista_completa_meio_αβ,0.0,101100011,βαββαααββ,5,1
v9_lista_completa_meio_αβ,0.0,101100100,βαββααβαα,4,1
v9_lista_completa_meio_αβ,0.0,101100101,βαββααβαβ,5,1
v9_lista_completa_meio_αβ,0.0,101100110,βαββααββα,5,1
v9_lista_completa_meio_αβ,0.0,101100111,βαββααβββ,6,1
v9_lista_completa_meio_αβ,0.0,101101000,βαββαβααα,4,1
v9_lista_completa_meio_αβ,0.0,101101001,βαββαβααβ,5,1
v9_lista_completa_meio_αβ,0.0,101101010,βαββαβαβα,5,1
v9_lista_completa_meio_αβ,0.0,101101011,βαββαβαββ,6,1
v9_lista_completa_meio_αβ,0.0,101101100,βαββαββαα,5,1
v9_lista_completa_meio_αβ,0.0,101101101,βαββαββαβ,6,1
v9_lista_completa_meio_αβ,0.0,101101110,βαββαβββα,6,1
v9_lista_completa_meio_αβ,0.0,101101111,βαββαββββ,7,1
v9_lista_completa_meio_αβ,0.0,101110000,βαβββαααα,4,1
v9_lista_completa_meio_αβ,0.0,101110001,βαβββαααβ,5,1
v9_lista_completa_meio_αβ,0.0,101110010,βαβββααβα,5,1
v9_lista_completa_meio_αβ,0.0,101110011,βαβββααββ,6,1
v9_lista_completa_meio_αβ,0.0,101110100,βαβββαβαα,5,1
v9_lista_completa_meio_αβ,0.0,101110101,βαβββαβαβ,6,1
v9_lista_completa_meio_αβ,0.0,101110110,βαβββαββα,6,1
v9_lista_completa_meio_αβ,0.0,101110111,βαβββαβββ,7,1
v9_lista_completa_meio_αβ,0.0,101111000,βαββββααα,5,1
v9_lista_completa_meio_αβ,0.0,101111001,βαββββααβ,6,1
v9_lista_completa_meio_αβ,0.0,101111010,βαββββαβα,6,1
v9_lista_completa_meio_αβ,0.0,101111011,βαββββαββ,7,1
v9_lista_completa_meio_αβ,0.0,101111100,βαβββββαα,6,1
v9_lista_completa_meio_αβ,0.0,101111101,βαβββββαβ,7,1
v9_lista_completa_meio_αβ,0.0,101111110,βαββββββα,7,1
v9_lista_completa_meio_αβ,0.0,101111111,βαβββββββ,8,1
